spotify_id,popularity,release,danceability,energy,key,mode,valence,tempo,duration_ms,artist,song,album_name,lang,genres,tags
0sId1fkKRfPlyMMOSVShng,49.0,1988,0.7659999999999999,0.7340000000000001,0.0,1.0,0.753,0.4867004524439797,275533,Information Society,What's on Your Mind (Pure Energy),Information Society,en,"new wave,synthpop,electronic","80s,new wave,synthpop,electronic"
5KFceiKcXDIXfGwv33fjWc,53.0,2019,0.838,0.54,0.0,1.0,0.7170000000000001,0.4939173250227457,180093,Backstreet Boys,New Love,DNA,en,pop,"2019,2010s,pop,boybands,90s"
0bBJW7W0Abkx84Uq4hCOBq,32.0,1972,0.61,0.307,9.0,1.0,0.487,0.5805733152739982,261107,Townes Van Zandt,No Lonesome Tune,The Late Great Townes Van Zandt,en,"country,folk","country,americana,folk,70s"
1eqENjZS8hTmOJWRUb3yp2,35.0,2007,0.519,0.0854,0.0,1.0,0.343,0.26551339423555903,117427,PJ Harvey,Broken Harp,White Chalk,en,"singer-songwriter,rock","female vocalists,alternative,pj harvey,singer-songwriter,rock"
2J6k177s1twKl3yG9YnQ4l,42.0,2008,0.775,0.334,9.0,0.0,0.596,0.37260552566250726,232867,Dido,Don't Believe in Love,Safe Trip Home,en,"pop,britpop","pop,female vocalists,dido,chillout,britpop"
2BGlBEBnGJumYDDJNxBv2f,44.0,2018,0.922,0.513,2.0,1.0,0.7559999999999999,0.46065713474102826,117903,Todrick Hall,B,Forbidden,en,"pop,soul,rap","pop,american idol,2018,soul,rap"
5nq1uTNIR1cBR72T87viS0,64.0,2017,0.856,0.617,10.0,0.0,0.759,0.5602318621013326,235780,BTS,고민보다 Go,Love Yourself 承 'Her',ko,"k-pop,pop,rap","k-pop,kpop,korean,bts,pop,rap"
3ZWV50CGB2ywA8PgV3TLhR,37.0,2007,0.481,0.0843,8.0,0.0,0.32,0.29610173608395113,275973,Markéta Irglová,The Hill,Music From The Motion Picture Once,en,soundtrack,"piano,soundtrack,female vocalists,beautiful"
3V9cM3nCH2G66afoDi0snu,63.0,2019,0.732,0.594,11.0,0.0,0.6759999999999999,0.4446054597925921,164587,X Ambassadors,BOOM,ORION,en,"pop,electronic,indie pop","indie,pop,electronic,indie pop"
3t9dQLtZPB8dXRu6QrQYLS,48.0,2018,0.524,0.382,7.0,1.0,0.466,0.3785667529837013,191813,Alela Diane,Émigré,Cusp,en,"folk,singer-songwriter","2018,folk,singer-songwriter,female vocalists,acoustic,2018 gem"
3nUjdH3OesojvvRp7jg3yb,29.0,2007,0.738,0.0549,2.0,1.0,0.461,0.5006072382803012,163973,Norah Jones,Little Room,Not Too Late,en,"jazz,blues,pop","jazz,blues,pop"
0NmaPrY7RqqXh2ogVxuKxC,52.0,2018,0.504,0.393,7.0,0.0,0.459,0.36187696323223684,235053,Disturbed,Uninvited Guest,Evolution (Deluxe Edition),en,"nu metal,metal,hard rock,rock","nu metal,metal,hard rock,alternative,rock"
6tg9mQjd93dkEcrAsUzkE4,19.0,2007,0.618,0.207,8.0,1.0,0.45,0.3740217288382605,162040,Elliott Smith,First Timer,New Moon,en,singer-songwriter,"singer-songwriter,indie,acoustic,elliott smith"
4fHhT2tYBbfz2vOEj6fYhl,14.0,2016,0.9,0.298,5.0,1.0,0.6559999999999999,0.576464679316435,183387,GFOTY,Amazing,VIPOTY,en,"pop,electronic,experimental","goeiepoep,pop,electronic,experimental"
1Kx5IIea6zweiBKTersIJz,37.0,2011,0.486,0.0863,2.0,1.0,0.324,0.35163830829590415,150560,Goldmund,Ashoken Farewell,All Will Prosper,INTRUMENTAL,"ambient,folk","ambient,folk,acoustic,instrumental,piano,melancholy"
7ApoQAZIblqnGXhdt3ggp8,24.0,1964,0.472,0.0954,10.0,0.0,0.318,0.4535555345137771,181267,The Dave Brubeck Quartet,Koto Song,Jazz Impressions Of Japan,INTRUMENTAL,jazz,"jazz,fip"
2X5sfVwXmys79a7NeRJL5t,26.0,2007,0.622,0.163,9.0,0.0,0.436,0.38022585147157506,153253,Townes Van Zandt,Snake Song,Flyin' Shoes,en,"folk,singer-songwriter","folk,singer-songwriter"
2X5sfVwXmys79a7NeRJL5t,26.0,2007,0.622,0.163,9.0,0.0,0.436,0.38022585147157506,153253,Townes Van Zandt,Flyin' Shoes,Flyin' Shoes,en,"folk,singer-songwriter","folk,townes van zandt,singer-songwriter,melancholy"
6NPZu7KU6X1n4fjxQgwb7r,42.0,2007,0.454,0.222,0.0,1.0,0.36,0.45967731975315246,335933,Silvio Rodríguez,Sueño Con Serpientes,Cuba Classics 1: Silvio Rodriguez,es,"folk,trova","cuba,folk,trova,cuban,acordes geniales,canciones inmortales"
6t4VDvfVVCriGGmBlqdhfD,35.0,2018,0.645,0.529,8.0,1.0,0.598,0.4320284228683878,125587,The Beatles,Mean Mr Mustard - Esher Demo,The Beatles,en,"classic rock,rock,pop,classic rock,rock","classic rock,rock,british,60s,pop,classic rock,rock,60s"
517Nx6HF8ht3vmeBvhk1ZG,26.0,2014,0.722,0.48,3.0,0.0,0.623,0.33552899717171053,210878,Dan Croll,Can You Hear Me,Sweet Disarray,en,"indie pop,electronic","2014,indie,indie pop,electronic"
1X5fQsGfVsgPR4MjY74nXZ,17.0,2014,0.461,0.263,8.0,1.0,0.38,0.34938638057166854,192827,Django Reinhardt,The Man I Love,In Person,INTRUMENTAL,"jazz,gypsy jazz","jazz,gypsy jazz"
2rh1HEbkalvTKVhooKdePe,35.0,2002,0.625,0.493,3.0,0.0,0.5710000000000001,0.5762876539194658,276213,Avant,"Don't Say No, Just Say Yes",Ecstasy,en,soul,"slow jams,sexy,rnb,soul"
3m8lTUL5GxGUNSaycI77ND,54.0,1971,0.322,0.168,10.0,1.0,0.259,0.6038624471496853,311893,John Denver,Sunshine on My Shoulders,"Poems, Prayers and Promises",en,"country,folk,singer-songwriter","country,folk,70s,john denver,singer-songwriter"
0wXiC2Qisd4DeehG8u6qqa,29.0,2011,0.512,0.075,2.0,1.0,0.335,0.28470212389307664,113587,James Blake,Give Me My Month,James Blake,en,"electronic,dubstep,experimental","electronic,piano,british,dubstep,experimental"
1kGTAY0wE25Emfq6hjRXwt,30.0,1993,0.777,0.251,7.0,0.0,0.564,0.47691053630461544,164000,Morphine,The Only One,Good,en,rock,"rock,90s,late night,saxophone,low rock,alternative"
2Ezmm08Oy4772SkEoC18Kt,49.0,1974,0.759,0.475,9.0,0.0,0.644,0.5769916386376455,193227,Bob Marley & The Wailers,Them Belly Full (But We Hungry),Natty Dread,en,"reggae,roots reggae","reggae,roots reggae"
48fk42a2wuOkeXS1xQRghJ,37.0,2018,0.561,0.398,7.0,0.0,0.495,0.5230400612590211,226772,slayyyter,I'm High,I'm High,en,"electronic,pop,electropop,electronic","electronic,trans-pop,twitter-wave,pop,electropop,electronic"
5XMJBKj01EU7asjQCAlYhu,49.0,1993,0.7340000000000001,0.203,7.0,1.0,0.519,0.46177280642890367,166360,"Harry Connick, Jr.",A Wink and a Smile,Sleepless In Seattle: Original Motion Picture Soundtrack,en,"jazz,swing,easy listening,soundtrack","jazz,swing,easy listening,soundtrack,harry conninck jr a wink and a smile"
6GS6uE1vDmtzxO8GztAR2O,34.0,1989,0.78,0.612,0.0,1.0,0.7120000000000001,0.4710275295076636,282267,Seduction,Two To Make It Right,Nothing Matters Without Love,en,"freestyle,pop","freestyle,pop,80s,classic freestyle"
0Bolri3Ds27f9AC9ruYpRR,30.0,2018,0.464,0.296,5.0,1.0,0.396,0.6607946381889066,256573,Sun Kil Moon,Glenn Tipton,Ghosts of the Great Highway,en,folk,"alt-country,folk,indie,acoustic"
16Oo1yrkl8LNsyYygmcpQQ,36.0,2019,0.701,0.281,5.0,1.0,0.529,0.38312412773823296,186160,Dance Gavin Dance,Story of My Bros,Story Of My Bros (Acoustic),en,"pop punk,screamo,post-hardcore","pop punk,screamo,post-hardcore"
65bDR51ETyiMf9pax2Dykh,10.0,2018,0.574,0.391,6.0,1.0,0.499,0.4526086544834769,184222,Gazelle Twin,Dance of the Peddlers,Pastoral,en,"electronic,avant-garde,lo-fi,experimental","electronic,avant-garde,female vocalists,lo-fi,experimental,psychedelic"
0n5Nh9WOCGBl5wpmXdkgd0,0.0,1981,0.317,0.00535,7.0,0.0,0.191,0.3811150953261178,148000,Gal Costa,"Estrela, estrela",Fantasia - Gal Costa,pt,"bossa nova,mpb","bossa nova,mpb,brazilian,tropicalia,1981,female vocalists"
21aD24K6JOf0F0qx6HJ0dy,52.0,2015,0.499,0.0513,4.0,1.0,0.318,0.5431386191195663,249707,Chris Stapleton,Daddy Doesn't Pray Anymore,Traveller,en,country,"2015,country,americana"
6GlpcsxvPqYHHrRNmGo8uu,29.0,2014,0.468,0.307,0.0,0.0,0.402,0.3034750497112016,173831,SOHN,Paralysed,Tremors,en,"electronic,electronic,ambient,electropop","slow rever,electronic,10s,electronic,ambient,electropop"
33xE2IQQiZWthwiUaO9EUd,35.0,1984,0.755,0.562,0.0,1.0,0.677,0.5348842953771671,218920,Hazell Dean,Searchin' (I Gotta Find A Man),Heart First,en,"disco,pop","disco,pop,80s,dance"
7HFH87SvNLyC91kmmQv8Ad,26.0,2015,0.625,0.479,11.0,1.0,0.5660000000000001,0.5133736512105656,193320,Dingo Bells,Bahia,Maravilhas da Vida Moderna,pt,"rock,pop","all,rock,pop,brazil"
3ak1OAfR0TFQlBoHXfbI4d,22.0,2015,0.5479999999999999,0.0802,4.0,1.0,0.359,0.5693301441316081,134147,João Gilberto,Este Seu Olhar,Feliz Dia Del nombre Juan,pt,bossa nova,bossa nova
1UfM2ajGuUsvMVWn3Z5WCf,26.0,2006,0.5329999999999999,0.199,2.0,1.0,0.396,0.34794135930803655,171000,Johnny Cash,Help Me,American V: A Hundred Highways,en,"country,folk","country,acoustic,folk,johnny cash"
5jBdzYHBvsw4HSXQjAzhSs,54.0,2018,0.563,0.308,8.0,0.0,0.46,0.24217485992350857,189185,Becky Hill,Back And Forth - Acoustic,Back & Forth (Acoustic),en,pop,"pop,female vocalist,uk,british"
0JHwHqPlca9zCnGnQenAEW,52.0,1994,0.7859999999999999,0.591,0.0,1.0,0.706,0.38643409097458653,261627,Soul for Real,Candy Rain - Heavy D & TrakMasterz Mix,Candy Rain (Remixes),en,"soul,new jack swing","rnb,90s,soul,new jack swing"
7sVvY1tEvk5VfitXX2PDOk,39.0,2000,0.7120000000000001,0.6729999999999999,2.0,1.0,0.696,0.37119343935645094,276107,Nelly Furtado,Turn Off the Light,"Whoa, Nelly!",en,pop,"pop,female vocalists,dance,nelly furtado"
2P6F1jmMgSScpvx4aZvbmY,45.0,2008,0.355,0.251,7.0,1.0,0.313,0.5416894809862373,157093,Simon & Garfunkel,"For Emily, Whenever I May Find Her",Live 1969,en,"folk,pop","folk,60s,pop,mellow"
2V0TJ07v9YUv07nTuDj3mX,27.0,2017,0.845,0.731,3.0,1.0,0.799,0.5308909317711186,284742,Niki & the Dove,You Stole My Heart Away,Everybody's Heart Is Broken Now (Deluxe Version),en,"synthpop,disco,electronic","synthpop,boogie,disco,electronic,swedish,female vocalists"
5Q1dOmmQ6u1ihYLD1912LR,59.0,2017,0.623,0.214,9.0,1.0,0.458,0.34778903512924914,207192,Rizky Febian,Cukup Tau,Cukup Tau,id,"pop,singer-songwriter","pop,singer-songwriter,rnb,indonesia,indonesian,jazz pop"
05JVdHDpvHTqHnRmmzi9YM,53.0,2016,0.521,0.345,8.0,1.0,0.45,0.39141550330790476,199719,JP Cooper,In The Silence,In The Silence (Demo),en,"soul,folk,pop,singer-songwriter","soul,folk,pop,singer-songwriter"
1HIFVzQNd50x2MGkLS4CqT,33.0,2007,0.6509999999999999,0.356,4.0,0.0,0.532,0.4821430776894481,215707,Mother Mother,Love and Truth,Touch Up,en,indie pop,"female vocalists,kind of crazy,canadian,uplifting,indie,canadian,indie pop"
7culxZiBjN3w3yXqxgKIpD,55.0,2015,0.768,0.4370000000000001,0.0,0.0,0.632,0.4692655092773659,185280,Louane,Avenir,Chambre 12,fr,pop,"french,pop,2015,2014 single"
7culxZiBjN3w3yXqxgKIpD,55.0,2015,0.768,0.4370000000000001,0.0,0.0,0.632,0.4692655092773659,185280,Louane,Avenir - Radio Edit,Chambre 12,fr,pop,"french,2015,french,pop,female vocalists"
3kbUFmLV5SHVQonfOpNgkd,48.0,1971,0.691,0.324,0.0,1.0,0.5429999999999999,0.5008748348106034,223067,Pink Floyd,San Tropez,Meddle,en,"progressive rock,classic rock,psychedelic rock,rock","progressive rock,fip,classic rock,psychedelic rock,rock,pink floyd"
38jTku5zbgIkjwcmoQeC8d,16.0,2008,0.457,0.271,4.0,1.0,0.382,0.5807297563224827,166307,Sugababes,About You Now,Catfights And Spotlights (INTERNATIONAL),en,pop,"pop,british,female vocalists,dance,sugababes"
27BpBnTNtY9SBrE3EusnM6,50.0,2009,0.871,0.472,4.0,1.0,0.7070000000000001,0.5106565172105738,160720,The xx,Islands,xx,en,indie rock,"indie,poptron,alternative,indie rock,british"
037RKV3MIa0h2qHDZUR79x,20.0,2013,0.746,0.476,0.0,0.0,0.635,0.4446877971865313,264747,Juana Molina,Wed 21,Wed 21,INTRUMENTAL,folktronica,"folktronica,argentinian,like lots"
5LpDo0jI2zArdHXrHnKf8m,36.0,2010,0.645,0.375,3.0,0.0,0.534,0.33357760093535277,176413,Glee Cast,It's a Man's Man's Man's World,It's A Man's Man's Man's World (Glee Cast Version),en,"soul,funk,soundtrack","soul,funk,soundtrack,female vocalist"
0R2fHjtvAoyt6cpRR0pUfh,36.0,2018,0.7859999999999999,0.523,7.0,1.0,0.68,0.45282273170771875,255600,Kate Nash,Life in Pink,Yesterday Was Forever,en,indie pop,"2018,female vocalists,british,indie,indie pop"
1c7ELD4W6VyoKTglc4zzUH,51.0,1987,0.344,0.147,8.0,1.0,0.263,0.729476375343244,182573,Dinah Washington,Mad About the Boy,The Complete Dinah Washington On Mercury Vol. 2 (1950-1952),en,"jazz,blues","jazz,female vocalists,fip,blues"
1gNcPHAiVIQZmqJFJdt3ti,53.0,2011,0.578,0.00713,6.0,0.0,0.348,0.5035590338530195,68500,C418,Dry Hands,Minecraft - Volume Alpha,INTRUMENTAL,"ambient,electronic","ambient,electronic,idm,chill"
2pBxXAmA8jL9OGBKliJUPR,28.0,2013,0.7759999999999999,0.498,1.0,1.0,0.664,0.5106853352984524,220427,Zémaria,Past 2,Great Escape,en,"electronic,electro","electronic,indie,brazil,electro,brazilian,capixaba"
21xRlfE6OjTAFQ4wd9u8IU,63.0,2018,0.413,0.272,1.0,1.0,0.355,0.45157943705923764,211882,SYML,Girl - Acoustic,Girl (Acoustic),en,"indie pop,dream pop,pop","indie pop,dream pop,indie,pop,american"
3IguXbB3fBcTrFKgMB75x7,31.0,2001,0.144,0.0295,10.0,0.0,0.0969,0.409875547029061,98453,The Microphones,(Something),"The Glow, Pt. 2",en,"lo-fi,indie rock,experimental","lo-fi,indie rock,experimental,indie"
4pD6dZayOsvT7B08esFWJs,37.0,2007,0.7290000000000001,0.513,10.0,0.0,0.642,0.5256131048196193,243480,Robert Plant,Rich Woman,Raising Sand,en,"rock,folk rock","lugntv,tungtv,tungt03-,lugnt03-,rock,folk rock"
2qNCEajcHepydupvaDSNrR,17.0,2003,0.7759999999999999,0.251,9.0,0.0,0.56,0.5552792678558931,211360,Matmos,For the Trees,The Civil War,en,electronic,"electronic,avantgarde pop,homosexual intifada,instrumental,achingly intelligent"
3eC3vjM70I5jCxdbAvxDKq,32.0,2007,0.67,0.449,11.0,0.0,0.581,0.36019728039587817,155373,Johnossi,Man Must Dance,Johnossi,en,"indie rock,rock","indie,indie rock,swedish,rock"
4MGa3uO14yw16f8IPKnLZ6,61.0,2001,0.7979999999999999,0.649,8.0,1.0,0.738,0.39864884336545864,281027,The Wailers,I Shot The Sheriff,Burnin',en,reggae,"reggae,70s"
33BzOJ1ujFhXEX1Mx70uKK,12.0,2014,0.422,0.345,4.0,0.0,0.391,0.48259593335611334,199584,Panopticon,Norwegian Nights,Roads to the North,en,folk,"folk,sweet acoustic tracks"
0TgaaBAEf84VqvdTshIdPw,44.0,2011,0.621,0.0795,1.0,1.0,0.403,0.3292919395808203,195012,The Oh Hellos,Cold Is the Night,The Oh Hellos EP,en,folk,"folk,acoustic"
5vtOJrmovXGxGsnAck694H,56.0,1998,0.461,0.0859,9.0,1.0,0.31,0.32859618860203454,282093,Eva Cassidy,Fields Of Gold,Songbird,en,folk,"female vocalists,acoustic,folk,beautiful,cover,eva cassidy"
5fJqDO9DG4kktfy19NrPcf,37.0,1991,0.807,0.377,1.0,1.0,0.63,0.3590898424473966,266467,Massive Attack,Lately,Blue Lines (2012 Mix/Master),en,"downtempo,electronic,trip hop","trip-hop,chillout,downtempo,electronic,trip hop"
5abckUsQEIKzyVJgFh5HRc,36.0,2018,0.6890000000000001,0.11,7.0,1.0,0.456,0.38346994479277735,135973,The Beatles,Blackbird - Take 28,The Beatles,en,"classic rock,rock,pop","classic rock,rock,british,60s,pop"
6ov8WwVdJz9HLRyTaNubqk,40.0,2002,0.892,0.144,5.0,0.0,0.591,0.546432114877132,183533,The Heptones,Cool Rasta,Cool Rasta (Bonus Track Edition),en,"reggae,roots reggae","reggae,roots reggae,roots"
5ENi9szN95gvWJqx0sfhFJ,40.0,2017,0.691,0.5379999999999999,2.0,1.0,0.628,0.42041473345327146,130427,Bay Faction,Pendulum,Pendulum,en,"emo,rock","indie,emo,rock,alternative"
4xwllvf4zL43zIj8K7H6zd,41.0,1986,0.616,0.361,0.0,1.0,0.511,0.32951836741415297,330093,Atlantic Starr,Secret Lovers,The Best Of Atlantic Starr,en,"soul,quiet storm","soul,80s,quiet storm,slow jams,atlantic starr,secret lovers"
3jM1W9APJx3dG61sd89IEp,29.0,1981,0.782,0.613,0.0,1.0,0.7140000000000001,0.3719632939897819,270253,The Stylistics,Closer Than Close,Closer Than Close,en,smooth soul,"1981,smooth soul,the stylistics"
0TxMRiAvI1s0L821BJJWzx,49.0,2006,0.934,0.76,7.0,1.0,0.8640000000000001,0.4993845279803049,241467,Daft Punk,Around The World (Radio Edit),"Musique, Vol. 1",en,"electronic,house,electronica","electronic,dance,house,electronica"
1eQOSqX0EgYu1OVPWrdotk,3.0,2000,0.871,0.6970000000000001,1.0,0.0,0.8009999999999999,0.42346533389871677,243133,Daniela Mercury,Funk da Decepção,Sol Da Liberade,pt,"axe,mpb","lamento,dor de cotovelo,axe,mpb,female vocalists"
1AxAPXcUcH3nXXeCeG0kGV,62.0,1990,0.657,0.1689999999999999,5.0,0.0,0.456,0.5342544143135326,322333,Antônio Carlos Jobim,The Girl from Ipanema,Compact Jazz: Antonio Carlos Jobim,INTRUMENTAL,"bossa nova,jazz","bossa nova,jazz,brazilian,brasil"
7vmC7JVs2lGtdaE3vg8aPp,44.0,1992,0.511,0.0709,5.0,1.0,0.334,0.4793477231652141,214827,Billie Holiday,P.S. I Love You,The Complete Billie Holiday On Verve 1945 - 1959,en,"jazz,blues,jazz,blues","jazz,blues,jazz,blues,female vocalists"
0QMSoEPc7b5OKbGxBLVP21,15.0,2005,0.438,0.249,1.0,0.0,0.362,0.4773428076227959,258840,Kate Bush,Bertie,Aerial,en,"singer-songwriter,pop","female vocalists,singer-songwriter,alternative,pop"
5HUgXYFhkDEYh26pw7sRUB,34.0,2011,0.4270000000000001,0.245,10.0,1.0,0.352,0.37650008439582877,204160,Chico Buarque,Se eu soubesse,Chico,pt,mpb,"mpb,brazilian,all my failed romantic interests wrapped up in a beautiful little bow called this song"
50D2vYuZPaZqdyJb8LP45D,38.0,2014,0.667,0.502,5.0,1.0,0.599,0.4610400036228453,192867,Nick Mulvey,Nitrous,First Mind,en,singer-songwriter,"covers,cover,british,2013 single,bbc radio1 playlist 2013,acoustic,singer-songwriter,fip"
0T4AFQHEOzsnSovzEhRCXG,19.0,2014,0.7879999999999999,0.594,1.0,1.0,0.708,0.33765330193534054,251659,Hollie Cook,Postman,Twice,en,reggae,"fip,reggae"
4tUOIdAbmMCYnrxSVbyc9V,45.0,2006,0.513,0.222,5.0,1.0,0.393,0.6829269296797487,188280,Kimya Dawson,Tire Swing,Remember That I Love You,en,"soundtrack,folk","indie,juno,soundtrack,folk,female vocalists,cute"
1AWQoqb9bSvzTjaLralEkT,69.0,2002,0.8909999999999999,0.7140000000000001,4.0,0.0,0.818,0.4156885670411645,267267,Justin Timberlake,Rock Your Body,Justified,en,pop,"pop,dance,rnb,justin timberlake"
3qtnoiqwumXLxaC2kdJ3Qo,33.0,1997,0.7909999999999999,0.674,0.0,1.0,0.7440000000000001,0.5147651531681371,209800,Faith No More,She Loves Me Not,Album of the Year,en,"alternative rock,rock,alternative metal","alternative rock,90s,rock,mike patton,alternative metal,alternative"
65p9vJoCVLl4FblR1IDWQG,39.0,2012,0.6970000000000001,0.44,7.0,1.0,0.591,0.4631107890804148,239520,Glee Cast,School's Out,Glee: The Music presents Glease,en,hard rock,"cover,hard rock,american,00s,10s"
3BVTM7RpS0zvz2MLBxB0H2,36.0,2008,0.8190000000000001,0.419,7.0,1.0,0.654,0.3309386874596033,207306,The Kooks,Tick of Time,Konk,en,indie rock,"indie,indie rock,acoustic,british,the kooks"
3KwwE4sgCzMaKWq6QBebmX,68.0,2017,0.934,0.6940000000000001,11.0,0.0,0.835,0.5097878577045157,181240,Meghan Trainor,Me Too,Thank You (Deluxe Version),en,pop,"pop,britney spears,thank you badabes"
