song,genre,tempo_librosa,tempo_autocorr,confidence
blues.00049.wav,blues,123.046875,61.5234375,1.587105631828308
blues.00050.wav,blues,135.99917763157896,67.99958881578948,1.483739972114563
blues.00051.wav,blues,99.38401442307692,99.38401442307692,1.1337432861328125
blues.00052.wav,blues,151.99908088235293,49.69200721153846,2.2946219444274902
blues.00053.wav,blues,103.359375,50.666360294117645,1.6230233907699585
blues.00054.wav,blues,89.10290948275862,184.5703125,1.2069370746612549
blues.00055.wav,blues,135.99917763157896,66.25600961538461,1.3957794904708862
blues.00056.wav,blues,161.4990234375,52.734375,1.7509310245513916
blues.00057.wav,blues,92.28515625,92.28515625,1.8383702039718628
blues.00058.wav,blues,107.666015625,52.734375,1.6662544012069702
blues.00059.wav,blues,107.666015625,215.33203125,1.7406647205352783
blues.00060.wav,blues,151.99908088235293,151.99908088235293,1.1849178075790405
blues.00061.wav,blues,129.19921875,66.25600961538461,1.0894204378128052
blues.00062.wav,blues,112.34714673913044,112.34714673913044,1.5293880701065063
blues.00063.wav,blues,92.28515625,45.333059210526315,1.2477144002914429
blues.00064.wav,blues,78.30255681818181,78.30255681818181,1.0567749738693237
blues.00065.wav,blues,107.666015625,53.8330078125,1.0631976127624512
blues.00066.wav,blues,161.4990234375,80.74951171875,1.4392743110656738
blues.00067.wav,blues,161.4990234375,161.4990234375,0.9849163889884949
blues.00068.wav,blues,161.4990234375,161.4990234375,1.275162696838379
blues.00069.wav,blues,78.30255681818181,78.30255681818181,0.936371922492981
blues.00070.wav,blues,143.5546875,73.828125,1.7483677864074707
blues.00071.wav,blues,73.828125,73.828125,0.8794793486595154
blues.00072.wav,blues,103.359375,67.99958881578948,1.015187382698059
blues.00073.wav,blues,99.38401442307692,48.75442216981132,1.0924267768859863
blues.00074.wav,blues,112.34714673913044,112.34714673913044,1.485337495803833
blues.00075.wav,blues,117.45383522727273,58.72691761363637,2.6773219108581543
blues.00076.wav,blues,117.45383522727273,117.45383522727273,1.1949126720428467
blues.00077.wav,blues,99.38401442307692,73.828125,1.6190495491027832
blues.00078.wav,blues,123.046875,161.4990234375,1.2167243957519531
blues.00079.wav,blues,78.30255681818181,78.30255681818181,1.1512264013290405
blues.00080.wav,blues,117.45383522727273,117.45383522727273,1.7582299709320068
blues.00081.wav,blues,103.359375,215.33203125,1.1590371131896973
blues.00082.wav,blues,123.046875,123.046875,1.2712421417236328
blues.00083.wav,blues,135.99917763157896,66.25600961538461,1.325844168663025
blues.00084.wav,blues,112.34714673913044,73.828125,1.8292638063430786
blues.00085.wav,blues,143.5546875,143.5546875,1.2885545492172241
blues.00086.wav,blues,123.046875,61.5234375,2.37333345413208
blues.00087.wav,blues,172.265625,86.1328125,1.6288626194000244
blues.00088.wav,blues,172.265625,172.265625,1.5679395198822021
blues.00089.wav,blues,107.666015625,107.666015625,1.52541184425354
blues.00090.wav,blues,143.5546875,69.83741554054055,1.8257074356079102
blues.00091.wav,blues,63.02400914634146,63.02400914634146,2.4848639965057373
blues.00092.wav,blues,83.35433467741936,83.35433467741936,1.5000821352005005
blues.00093.wav,blues,58.72691761363637,58.72691761363637,1.3581377267837524
blues.00094.wav,blues,103.359375,51.6796875,1.3255352973937988
blues.00095.wav,blues,135.99917763157896,67.99958881578948,1.1881264448165894
blues.00096.wav,blues,143.5546875,123.046875,1.19935142993927
blues.00097.wav,blues,117.45383522727273,117.45383522727273,1.6354477405548096
blues.00098.wav,blues,123.046875,63.02400914634146,1.5298991203308105
blues.00099.wav,blues,92.28515625,92.28515625,1.2289040088653564
classical.00000.wav,classical,95.703125,95.703125,0.728084146976471
classical.00001.wav,classical,112.34714673913044,112.34714673913044,0.4834502339363098
classical.00002.wav,classical,99.38401442307692,198.76802884615384,0.7863367199897766
classical.00003.wav,classical,71.77734375,143.5546875,0.4971688687801361
classical.00004.wav,classical,161.4990234375,161.4990234375,0.53091961145401
classical.00005.wav,classical,143.5546875,143.5546875,0.7780425548553467
classical.00006.wav,classical,99.38401442307692,99.38401442307692,0.37777161598205566
classical.00007.wav,classical,215.33203125,215.33203125,0.7649149894714355
classical.00008.wav,classical,135.99917763157896,135.99917763157896,0.6021258234977722
classical.00009.wav,classical,234.90767045454547,215.33203125,0.3381759226322174
classical.00010.wav,classical,103.359375,215.33203125,0.8293070197105408
classical.00011.wav,classical,151.99908088235293,151.99908088235293,0.4364442825317383
classical.00012.wav,classical,95.703125,92.28515625,0.37655946612358093
classical.00013.wav,classical,129.19921875,63.02400914634146,0.8625389933586121
classical.00014.wav,classical,143.5546875,73.828125,0.7309623956680298
classical.00015.wav,classical,83.35433467741936,161.4990234375,0.27192309498786926
classical.00016.wav,classical,99.38401442307692,99.38401442307692,0.6384050846099854
classical.00017.wav,classical,89.10290948275862,172.265625,0.7760420441627502
classical.00018.wav,classical,161.4990234375,129.19921875,0.3751630485057831
classical.00019.wav,classical,184.5703125,95.703125,0.39785802364349365
classical.00020.wav,classical,143.5546875,143.5546875,0.905024528503418
classical.00021.wav,classical,135.99917763157896,67.99958881578948,0.7810313701629639
classical.00022.wav,classical,107.666015625,107.666015625,0.6192176938056946
classical.00023.wav,classical,95.703125,95.703125,0.3038369119167328
classical.00024.wav,classical,151.99908088235293,151.99908088235293,0.9597868323326111
classical.00025.wav,classical,129.19921875,66.25600961538461,0.7820149660110474
classical.00026.wav,classical,161.4990234375,161.4990234375,0.7857048511505127
classical.00027.wav,classical,135.99917763157896,151.99908088235293,0.2764025926589966
classical.00028.wav,classical,161.4990234375,161.4990234375,0.6314219236373901
classical.00029.wav,classical,135.99917763157896,135.99917763157896,0.6302419304847717
classical.00030.wav,classical,117.45383522727273,117.45383522727273,0.45914220809936523
classical.00031.wav,classical,112.34714673913044,112.34714673913044,1.4902654886245728
classical.00032.wav,classical,103.359375,215.33203125,0.2793240547180176
classical.00033.wav,classical,95.703125,143.5546875,0.40773504972457886
classical.00034.wav,classical,123.046875,215.33203125,0.3628149926662445
classical.00035.wav,classical,151.99908088235293,151.99908088235293,1.269370198249817
classical.00036.wav,classical,107.666015625,184.5703125,0.4056442081928253
classical.00037.wav,classical,161.4990234375,161.4990234375,0.6516697406768799
classical.00038.wav,classical,151.99908088235293,112.34714673913044,0.8493143320083618
classical.00039.wav,classical,161.4990234375,184.5703125,0.6269888281822205
classical.00040.wav,classical,107.666015625,184.5703125,0.49560803174972534
classical.00041.wav,classical,123.046875,123.046875,0.4538307189941406
classical.00042.wav,classical,198.76802884615384,198.76802884615384,0.888033926486969
classical.00043.wav,classical,129.19921875,135.99917763157896,0.8252977132797241
classical.00044.wav,classical,80.74951171875,80.74951171875,0.6661616563796997
classical.00045.wav,classical,184.5703125,184.5703125,1.3573805093765259
classical.00046.wav,classical,129.19921875,64.599609375,0.45847856998443604
classical.00047.wav,classical,123.046875,215.33203125,0.22806783020496368
classical.00048.wav,classical,172.265625,161.4990234375,0.6916956901550293
classical.00049.wav,classical,103.359375,75.99954044117646,0.6536827087402344
classical.00050.wav,classical,107.666015625,215.33203125,0.16478502750396729
classical.00051.wav,classical,135.99917763157896,135.99917763157896,0.7676194906234741
classical.00052.wav,classical,161.4990234375,161.4990234375,1.3208502531051636
classical.00053.wav,classical,215.33203125,215.33203125,1.2301064729690552
classical.00054.wav,classical,95.703125,95.703125,0.5118861794471741
classical.00055.wav,classical,78.30255681818181,215.33203125,0.32740625739097595
classical.00056.wav,classical,95.703125,99.38401442307692,0.4777577519416809
classical.00057.wav,classical,107.666015625,107.666015625,1.1821470260620117
classical.00058.wav,classical,143.5546875,151.99908088235293,0.3167305886745453
classical.00059.wav,classical,117.45383522727273,58.72691761363637,1.2682839632034302
classical.00060.wav,classical,123.046875,123.046875,1.2316861152648926
classical.00061.wav,classical,151.99908088235293,151.99908088235293,1.1839430332183838
classical.00062.wav,classical,89.10290948275862,172.265625,1.2590190172195435
classical.00063.wav,classical,95.703125,95.703125,0.5883827805519104
classical.00064.wav,classical,89.10290948275862,50.666360294117645,0.9932934641838074
classical.00065.wav,classical,123.046875,123.046875,1.127722144126892
classical.00066.wav,classical,135.99917763157896,135.99917763157896,1.0165462493896484
classical.00067.wav,classical,143.5546875,143.5546875,1.156160593032837
classical.00068.wav,classical,83.35433467741936,83.35433467741936,0.8624160289764404
classical.00069.wav,classical,69.83741554054055,73.828125,0.40734991431236267
classical.00070.wav,classical,161.4990234375,53.8330078125,1.1364980936050415
classical.00071.wav,classical,143.5546875,143.5546875,0.6816880702972412
classical.00072.wav,classical,117.45383522727273,117.45383522727273,1.1205472946166992
classical.00073.wav,classical,129.19921875,43.06640625,1.0617731809616089
classical.00074.wav,classical,161.4990234375,80.74951171875,1.2012689113616943
classical.00075.wav,classical,117.45383522727273,117.45383522727273,0.3214006721973419
classical.00076.wav,classical,172.265625,43.06640625,0.9281232953071594
classical.00077.wav,classical,161.4990234375,41.67716733870968,1.1215945482254028
classical.00078.wav,classical,67.99958881578948,67.99958881578948,0.7927478551864624
classical.00079.wav,classical,143.5546875,215.33203125,0.87796550989151
classical.00080.wav,classical,143.5546875,215.33203125,0.20260313153266907
classical.00081.wav,classical,151.99908088235293,151.99908088235293,0.38943785429000854
classical.00082.wav,classical,112.34714673913044,112.34714673913044,0.5503889322280884
classical.00083.wav,classical,117.45383522727273,215.33203125,0.22353169322013855
classical.00084.wav,classical,112.34714673913044,112.34714673913044,0.8796928524971008
classical.00085.wav,classical,107.666015625,53.8330078125,1.0566374063491821
classical.00086.wav,classical,99.38401442307692,198.76802884615384,1.2838783264160156
classical.00087.wav,classical,123.046875,129.19921875,0.3018381595611572
classical.00088.wav,classical,103.359375,215.33203125,0.9258650541305542
classical.00089.wav,classical,99.38401442307692,99.38401442307692,0.975279688835144
classical.00090.wav,classical,95.703125,95.703125,0.5693310499191284
classical.00091.wav,classical,92.28515625,92.28515625,0.7365149259567261
classical.00092.wav,classical,95.703125,71.77734375,0.5438311100006104
classical.00093.wav,classical,135.99917763157896,69.83741554054055,1.1126190423965454
classical.00094.wav,classical,184.5703125,172.265625,0.5029937028884888
classical.00095.wav,classical,86.1328125,86.1328125,0.6656827926635742
classical.00096.wav,classical,135.99917763157896,135.99917763157896,0.6219758987426758
classical.00097.wav,classical,103.359375,103.359375,0.7163057923316956
classical.00098.wav,classical,184.5703125,184.5703125,1.267730951309204
classical.00099.wav,classical,95.703125,43.06640625,0.5450438857078552
country.00000.wav,country,86.1328125,83.35433467741936,0.793131947517395
country.00001.wav,country,129.19921875,129.19921875,0.6908894777297974
country.00002.wav,country,83.35433467741936,83.35433467741936,1.2514744997024536
country.00003.wav,country,161.4990234375,161.4990234375,1.171453833580017
country.00004.wav,country,117.45383522727273,117.45383522727273,0.7115526795387268
country.00005.wav,country,129.19921875,129.19921875,0.9667831063270569
country.00006.wav,country,112.34714673913044,112.34714673913044,0.7679280042648315
country.00007.wav,country,103.359375,198.76802884615384,0.7808337211608887
country.00008.wav,country,66.25600961538461,66.25600961538461,0.7795783281326294
country.00009.wav,country,95.703125,198.76802884615384,0.491306871175766
country.00010.wav,country,80.74951171875,39.75360576923077,1.3911820650100708
country.00011.wav,country,112.34714673913044,112.34714673913044,1.5222193002700806
country.00012.wav,country,89.10290948275862,43.79634533898305,1.3854734897613525
country.00013.wav,country,129.19921875,129.19921875,1.3355687856674194
country.00014.wav,country,135.99917763157896,135.99917763157896,1.3642852306365967
country.00015.wav,country,151.99908088235293,151.99908088235293,1.2418303489685059
country.00016.wav,country,107.666015625,107.666015625,1.9823604822158813
country.00017.wav,country,89.10290948275862,43.79634533898305,1.5069440603256226
country.00018.wav,country,86.1328125,86.1328125,1.221197485923767
country.00019.wav,country,83.35433467741936,43.06640625,1.2569557428359985
country.00020.wav,country,103.359375,198.76802884615384,1.6525799036026
country.00021.wav,country,107.666015625,107.666015625,1.195625901222229
country.00022.wav,country,184.5703125,61.5234375,1.264971375465393
country.00023.wav,country,83.35433467741936,83.35433467741936,1.33499014377594
country.00024.wav,country,129.19921875,129.19921875,2.005744457244873
country.00025.wav,country,73.828125,73.828125,1.363936424255371
country.00026.wav,country,107.666015625,107.666015625,1.653823971748352
country.00027.wav,country,92.28515625,92.28515625,1.1510871648788452
country.00028.wav,country,89.10290948275862,89.10290948275862,0.9682460427284241
country.00029.wav,country,89.10290948275862,184.5703125,1.147428274154663
country.00030.wav,country,161.4990234375,161.4990234375,1.1917074918746948
country.00031.wav,country,112.34714673913044,54.978390957446805,1.2177363634109497
country.00032.wav,country,99.38401442307692,99.38401442307692,1.2210255861282349
country.00033.wav,country,92.28515625,184.5703125,1.6829376220703125
country.00034.wav,country,135.99917763157896,135.99917763157896,1.885058879852295
country.00035.wav,country,99.38401442307692,198.76802884615384,1.302277684211731
country.00036.wav,country,112.34714673913044,112.34714673913044,1.5635331869125366
country.00037.wav,country,99.38401442307692,99.38401442307692,1.1237868070602417
country.00038.wav,country,151.99908088235293,78.30255681818181,1.3201199769973755
country.00039.wav,country,123.046875,123.046875,1.7123403549194336
country.00040.wav,country,143.5546875,69.83741554054055,1.752693772315979
country.00041.wav,country,129.19921875,64.599609375,1.465097427368164
country.00042.wav,country,103.359375,103.359375,1.5240769386291504
country.00043.wav,country,135.99917763157896,69.83741554054055,1.6339552402496338
country.00044.wav,country,78.30255681818181,78.30255681818181,1.324853777885437
country.00045.wav,country,78.30255681818181,78.30255681818181,1.5121220350265503
country.00046.wav,country,78.30255681818181,78.30255681818181,1.40867018699646
country.00047.wav,country,151.99908088235293,151.99908088235293,1.202920913696289
country.00048.wav,country,117.45383522727273,117.45383522727273,1.6052242517471313
country.00049.wav,country,112.34714673913044,57.421875,1.587929606437683
country.00050.wav,country,117.45383522727273,58.72691761363637,1.7463867664337158
country.00051.wav,country,64.599609375,64.599609375,1.132528305053711
country.00052.wav,country,71.77734375,71.77734375,1.1005887985229492
country.00053.wav,country,89.10290948275862,45.333059210526315,1.382715106010437
country.00054.wav,country,75.99954044117646,75.99954044117646,1.1394805908203125
country.00055.wav,country,129.19921875,66.25600961538461,1.343563199043274
country.00056.wav,country,80.74951171875,80.74951171875,1.0529767274856567
country.00057.wav,country,67.99958881578948,67.99958881578948,1.0287363529205322
country.00058.wav,country,112.34714673913044,112.34714673913044,1.8234719038009644
country.00059.wav,country,135.99917763157896,67.99958881578948,1.79398512840271
country.00060.wav,country,69.83741554054055,69.83741554054055,1.5364494323730469
country.00061.wav,country,60.09265988372093,60.09265988372093,1.2942593097686768
country.00062.wav,country,172.265625,172.265625,1.5223875045776367
country.00063.wav,country,83.35433467741936,41.67716733870968,2.1656334400177
country.00064.wav,country,66.25600961538461,66.25600961538461,0.8934773206710815
country.00065.wav,country,123.046875,123.046875,1.3255817890167236
country.00066.wav,country,112.34714673913044,54.978390957446805,1.6718353033065796
country.00067.wav,country,64.599609375,64.599609375,1.5366851091384888
country.00068.wav,country,172.265625,41.67716733870968,1.37623929977417
country.00069.wav,country,112.34714673913044,112.34714673913044,0.913855254650116
country.00070.wav,country,112.34714673913044,112.34714673913044,1.4130702018737793
country.00071.wav,country,143.5546875,143.5546875,0.94618821144104
country.00072.wav,country,151.99908088235293,151.99908088235293,1.224503993988037
country.00073.wav,country,151.99908088235293,151.99908088235293,1.2643321752548218
country.00074.wav,country,135.99917763157896,135.99917763157896,1.021459937095642
country.00075.wav,country,95.703125,95.703125,1.2287153005599976
country.00076.wav,country,143.5546875,143.5546875,1.976305603981018
country.00077.wav,country,184.5703125,184.5703125,1.1154550313949585
country.00078.wav,country,66.25600961538461,66.25600961538461,0.9022974967956543
country.00079.wav,country,80.74951171875,80.74951171875,1.2898305654525757
country.00080.wav,country,99.38401442307692,48.75442216981132,1.7914488315582275
country.00081.wav,country,89.10290948275862,89.10290948275862,1.6371525526046753
country.00082.wav,country,117.45383522727273,117.45383522727273,1.4624818563461304
country.00083.wav,country,143.5546875,143.5546875,1.133581519126892
country.00084.wav,country,86.1328125,172.265625,1.4813339710235596
country.00085.wav,country,73.828125,73.828125,1.3177694082260132
country.00086.wav,country,117.45383522727273,117.45383522727273,1.7241593599319458
country.00087.wav,country,143.5546875,143.5546875,1.0288610458374023
country.00088.wav,country,103.359375,52.734375,1.45879328250885
country.00089.wav,country,143.5546875,143.5546875,1.2852195501327515
country.00090.wav,country,135.99917763157896,135.99917763157896,1.3662216663360596
country.00091.wav,country,117.45383522727273,117.45383522727273,1.2171971797943115
country.00092.wav,country,161.4990234375,161.4990234375,1.3055777549743652
country.00093.wav,country,86.1328125,86.1328125,0.955543041229248
country.00094.wav,country,112.34714673913044,112.34714673913044,1.3743886947631836
country.00095.wav,country,89.10290948275862,45.333059210526315,1.5969247817993164
country.00096.wav,country,117.45383522727273,57.421875,1.1655365228652954
country.00097.wav,country,112.34714673913044,112.34714673913044,1.234602451324463
country.00098.wav,country,117.45383522727273,117.45383522727273,1.2110909223556519
country.00099.wav,country,143.5546875,73.828125,1.4485903978347778
disco.00000.wav,disco,117.45383522727273,57.421875,2.501988172531128
disco.00001.wav,disco,117.45383522727273,117.45383522727273,1.3882189989089966
disco.00002.wav,disco,92.28515625,92.28515625,1.5268759727478027
disco.00003.wav,disco,129.19921875,129.19921875,1.7744581699371338
disco.00004.wav,disco,123.046875,123.046875,1.3198052644729614
disco.00005.wav,disco,107.666015625,215.33203125,1.3702013492584229
disco.00006.wav,disco,123.046875,123.046875,1.167567253112793
disco.00007.wav,disco,129.19921875,64.599609375,1.8664038181304932
disco.00008.wav,disco,123.046875,123.046875,1.45322847366333
disco.00009.wav,disco,129.19921875,129.19921875,2.3220620155334473
disco.00010.wav,disco,107.666015625,107.666015625,1.1149836778640747
disco.00011.wav,disco,95.703125,184.5703125,1.5512504577636719
disco.00012.wav,disco,112.34714673913044,56.17357336956522,1.6758289337158203
disco.00013.wav,disco,184.5703125,184.5703125,1.3848671913146973
disco.00014.wav,disco,103.359375,103.359375,1.2223546504974365
disco.00015.wav,disco,123.046875,123.046875,1.728261947631836
disco.00016.wav,disco,123.046875,61.5234375,1.5449706315994263
disco.00017.wav,disco,123.046875,61.5234375,2.046844959259033
disco.00018.wav,disco,123.046875,123.046875,2.6346278190612793
disco.00019.wav,disco,117.45383522727273,117.45383522727273,2.470512628555298
disco.00020.wav,disco,161.4990234375,161.4990234375,1.6068880558013916
disco.00021.wav,disco,107.666015625,54.978390957446805,2.0628206729888916
disco.00022.wav,disco,123.046875,60.09265988372093,1.6163133382797241
disco.00023.wav,disco,112.34714673913044,57.421875,1.9068658351898193
disco.00024.wav,disco,129.19921875,129.19921875,1.593991994857788
disco.00025.wav,disco,123.046875,123.046875,2.859485149383545
disco.00026.wav,disco,117.45383522727273,60.09265988372093,2.034754753112793
disco.00027.wav,disco,112.34714673913044,56.17357336956522,2.6845433712005615
disco.00028.wav,disco,123.046875,123.046875,1.5748436450958252
disco.00029.wav,disco,103.359375,103.359375,1.5618479251861572
disco.00030.wav,disco,135.99917763157896,135.99917763157896,1.508198618888855
disco.00031.wav,disco,123.046875,123.046875,1.5469036102294922
disco.00032.wav,disco,112.34714673913044,54.978390957446805,2.759166955947876
disco.00033.wav,disco,129.19921875,129.19921875,1.5048621892929077
disco.00034.wav,disco,129.19921875,129.19921875,0.9092562794685364
disco.00035.wav,disco,123.046875,123.046875,1.6661332845687866
disco.00036.wav,disco,135.99917763157896,135.99917763157896,1.71644926071167
disco.00037.wav,disco,129.19921875,129.19921875,1.4225201606750488
disco.00038.wav,disco,123.046875,61.5234375,1.3932363986968994
disco.00039.wav,disco,112.34714673913044,215.33203125,1.6894314289093018
disco.00040.wav,disco,135.99917763157896,69.83741554054055,1.9815382957458496
disco.00041.wav,disco,161.4990234375,52.734375,1.7626378536224365
disco.00042.wav,disco,103.359375,103.359375,1.3947354555130005
disco.00043.wav,disco,129.19921875,129.19921875,1.7755781412124634
disco.00044.wav,disco,123.046875,123.046875,2.0941576957702637
disco.00045.wav,disco,123.046875,61.5234375,1.8732681274414062
disco.00046.wav,disco,123.046875,123.046875,2.142310380935669
disco.00047.wav,disco,123.046875,215.33203125,0.6469999551773071
disco.00048.wav,disco,99.38401442307692,67.99958881578948,1.7636274099349976
disco.00049.wav,disco,123.046875,60.09265988372093,1.9792485237121582
disco.00050.wav,disco,107.666015625,215.33203125,1.3815104961395264
disco.00051.wav,disco,107.666015625,107.666015625,1.526648998260498
disco.00052.wav,disco,123.046875,63.02400914634146,1.2883700132369995
disco.00053.wav,disco,135.99917763157896,69.83741554054055,2.4266836643218994
disco.00054.wav,disco,112.34714673913044,57.421875,2.1839871406555176
disco.00055.wav,disco,129.19921875,129.19921875,1.7171753644943237
disco.00056.wav,disco,89.10290948275862,89.10290948275862,2.1311428546905518
disco.00057.wav,disco,117.45383522727273,117.45383522727273,1.6563799381256104
disco.00058.wav,disco,129.19921875,66.25600961538461,2.193312168121338
disco.00059.wav,disco,123.046875,63.02400914634146,2.424258232116699
disco.00060.wav,disco,129.19921875,86.1328125,1.939634084701538
disco.00061.wav,disco,123.046875,63.02400914634146,2.7285807132720947
disco.00062.wav,disco,107.666015625,215.33203125,2.2830233573913574
disco.00063.wav,disco,129.19921875,129.19921875,2.2280445098876953
disco.00064.wav,disco,123.046875,123.046875,3.922792673110962
disco.00065.wav,disco,129.19921875,66.25600961538461,2.275498867034912
disco.00066.wav,disco,135.99917763157896,135.99917763157896,2.1261866092681885
disco.00067.wav,disco,99.38401442307692,198.76802884615384,1.24076509475708
disco.00068.wav,disco,107.666015625,215.33203125,1.4408934116363525
disco.00069.wav,disco,107.666015625,107.666015625,1.0787510871887207
disco.00070.wav,disco,107.666015625,107.666015625,1.5315443277359009
disco.00071.wav,disco,112.34714673913044,112.34714673913044,1.331780195236206
disco.00072.wav,disco,135.99917763157896,135.99917763157896,1.8974015712738037
disco.00073.wav,disco,112.34714673913044,112.34714673913044,1.7938789129257202
disco.00074.wav,disco,112.34714673913044,112.34714673913044,1.3730190992355347
disco.00075.wav,disco,135.99917763157896,66.25600961538461,1.3350368738174438
disco.00076.wav,disco,129.19921875,129.19921875,1.3459776639938354
disco.00077.wav,disco,117.45383522727273,117.45383522727273,1.689263105392456
disco.00078.wav,disco,129.19921875,129.19921875,1.6320642232894897
disco.00079.wav,disco,123.046875,60.09265988372093,2.661384105682373
disco.00080.wav,disco,99.38401442307692,48.75442216981132,2.3117434978485107
disco.00081.wav,disco,86.1328125,86.1328125,2.713684558868408
disco.00082.wav,disco,123.046875,123.046875,2.23747181892395
disco.00083.wav,disco,117.45383522727273,58.72691761363637,2.059699296951294
disco.00084.wav,disco,112.34714673913044,57.421875,3.4902358055114746
disco.00085.wav,disco,123.046875,123.046875,3.1726081371307373
disco.00086.wav,disco,123.046875,63.02400914634146,1.779187560081482
disco.00087.wav,disco,107.666015625,215.33203125,1.382442831993103
disco.00088.wav,disco,123.046875,61.5234375,1.1963597536087036
disco.00089.wav,disco,129.19921875,129.19921875,1.805431604385376
disco.00090.wav,disco,129.19921875,129.19921875,1.7761554718017578
disco.00091.wav,disco,99.38401442307692,99.38401442307692,3.017800807952881
disco.00092.wav,disco,117.45383522727273,57.421875,1.8122918605804443
disco.00093.wav,disco,107.666015625,54.978390957446805,2.123873710632324
disco.00094.wav,disco,135.99917763157896,69.83741554054055,1.5664496421813965
disco.00095.wav,disco,123.046875,123.046875,2.5534725189208984
disco.00096.wav,disco,103.359375,103.359375,2.008507490158081
disco.00097.wav,disco,129.19921875,129.19921875,2.502718210220337
disco.00098.wav,disco,123.046875,123.046875,2.1523537635803223
disco.00099.wav,disco,123.046875,123.046875,2.1523537635803223
hiphop.00000.wav,hiphop,117.45383522727273,117.45383522727273,2.812865972518921
hiphop.00001.wav,hiphop,92.28515625,45.333059210526315,1.850871205329895
hiphop.00002.wav,hiphop,99.38401442307692,49.69200721153846,2.3325507640838623
hiphop.00003.wav,hiphop,92.28515625,92.28515625,2.252908945083618
hiphop.00004.wav,hiphop,95.703125,48.75442216981132,3.8011841773986816
hiphop.00005.wav,hiphop,71.77734375,69.83741554054055,1.2591320276260376
hiphop.00006.wav,hiphop,99.38401442307692,198.76802884615384,3.243441581726074
hiphop.00007.wav,hiphop,123.046875,60.09265988372093,1.8563964366912842
hiphop.00008.wav,hiphop,172.265625,172.265625,2.2174785137176514
hiphop.00009.wav,hiphop,103.359375,103.359375,2.7857425212860107
hiphop.00010.wav,hiphop,95.703125,47.8515625,1.4788533449172974
hiphop.00011.wav,hiphop,135.99917763157896,198.76802884615384,1.9619282484054565
