id,cluster_id_Energy_and_Dynamics,cluster_id_Harmony,cluster_id_Rhythm,cluster_id_Timbre,cluster_fingerprint,DBSCAN_Cluster
3Sb125b4eJGQn9QP.mp3,0,1,3,0,0_1_3_0,24
3Xc8jB7bLI0gyjSH.mp3,0,0,9,0,0_0_9_0,3
3XrvzjFFZDpcnZHJ.mp3,1,1,0,0,1_1_0_0,-1
3YuppwFweaGDJu1u.mp3,0,1,6,0,0_1_6_0,25
3hfNCTXa9kGoG7b2.mp3,1,1,1,1,1_1_1_1,0
3ipx8g9bvOSLdZVK.mp3,1,1,2,1,1_1_2_1,11
3lhWv29V53DqnVTq.mp3,1,0,8,1,1_0_8_1,22
3mUOW6jZzycPjlxZ.mp3,1,1,9,0,1_1_9_0,26
3pb0CrUymONCJNKM.mp3,1,1,6,1,1_1_6_1,10
3saT0fjF814XQz3y.mp3,1,1,8,1,1_1_8_1,27
3vdRaLImjV3HTUAc.mp3,1,0,9,0,1_0_9_0,12
3zIjJHOGWlLYAI9c.mp3,0,1,8,0,0_1_8_0,28
442qB0HFBeRnI6sm.mp3,0,0,3,0,0_0_3_0,4
4669pUtu9eOa2U8q.mp3,0,1,5,0,0_1_5_0,23
47uh9rG4UAxYYM04.mp3,0,1,5,1,0_1_5_1,-1
48LhJYoXhAVeJfmv.mp3,1,1,9,1,1_1_9_1,18
48pqvHcvpYRj9F91.mp3,1,1,2,1,1_1_2_1,11
4BCi6k8pJaQ84Lve.mp3,1,0,8,1,1_0_8_1,22
4Du2pRRQRaOyKBTG.mp3,0,0,5,0,0_0_5_0,15
4EMqMtNXAdRqhywW.mp3,0,0,9,1,0_0_9_1,-1
4EZLHYX3aUVxm9dh.mp3,0,0,2,0,0_0_2_0,2
4IlQjegzaqUwWIob.mp3,0,0,3,0,0_0_3_0,4
4LSgvQBBLSawRkaN.mp3,1,0,5,0,1_0_5_0,29
4N8j2v8NijLbnUh3.mp3,1,1,9,1,1_1_9_1,18
4SmvKY7YJ2StYIDr.mp3,1,1,4,1,1_1_4_1,8
4UV7Iah5GBde49H5.mp3,1,1,7,1,1_1_7_1,1
4Vumo5bybkjwPR4V.mp3,0,1,5,0,0_1_5_0,23
4XMjB7IU2mIZvTgw.mp3,1,1,8,1,1_1_8_1,27
4XZAf9lUSS0d0L08.mp3,0,0,5,0,0_0_5_0,15
4ZpYC6TeCCkzasQF.mp3,1,0,9,0,1_0_9_0,12
4bJX42VvFBT4r51X.mp3,1,0,1,1,1_0_1_1,30
4cgS7jcJFTFEXWjI.mp3,1,1,9,0,1_1_9_0,26
4qPrn3WY75W8oYqE.mp3,1,1,9,1,1_1_9_1,18
4tt6Xhl0IQGHLL9y.mp3,0,1,5,0,0_1_5_0,23
4unNIZEiivaE2LaK.mp3,1,0,9,1,1_0_9_1,5
50NnvGh7rWC4X9cc.mp3,1,1,2,1,1_1_2_1,11
54TV37YTpug2DNCU.mp3,1,1,5,1,1_1_5_1,31
589h2wCLw08ch3h2.mp3,1,1,4,1,1_1_4_1,8
5CziBCiNOQBp9QcD.mp3,1,1,9,1,1_1_9_1,18
5M4jTvTf3OlFSeD6.mp3,0,0,8,0,0_0_8_0,32
5QGF5wUX8KBIfC1n.mp3,0,0,9,0,0_0_9_0,3
5a7TpT5N7sci5XJn.mp3,0,0,4,0,0_0_4_0,20
5e02R988TJ10sWNz.mp3,0,1,7,0,0_1_7_0,33
5etHrI3FQbZKWPBh.mp3,0,0,5,0,0_0_5_0,15
5fxnutLeEWYxU2AW.mp3,0,0,7,0,0_0_7_0,34
5hmuHyB0Ha2B6YKF.mp3,0,0,7,0,0_0_7_0,34
5rFnYtdkylfFgb9V.mp3,1,1,7,1,1_1_7_1,1
5uD0I14L3Yiz7eNn.mp3,1,1,4,1,1_1_4_1,8
5wS8ledCDyNt7OLR.mp3,1,1,8,0,1_1_8_0,-1
5wVSZXnaFjaJGK3z.mp3,1,0,6,0,1_0_6_0,19
5zQv6YKdO2vOzpJD.mp3,1,1,9,1,1_1_9_1,18
60TbDOlQmpzCjAnG.mp3,1,1,8,1,1_1_8_1,27
62xS1EUPssB8HwnW.mp3,1,1,5,1,1_1_5_1,31
67ylVMwG5DURODHh.mp3,0,0,3,0,0_0_3_0,4
6JxBFMBp4bV3Mgjh.mp3,0,0,1,0,0_0_1_0,14
6PEQDGleXEIkReaY.mp3,0,0,2,0,0_0_2_0,2
6Tw6Db0bucbzRj8C.mp3,0,0,5,0,0_0_5_0,15
6W4glPfc8FBOKgZO.mp3,1,1,4,0,1_1_4_0,13
6WMUcUlCp192R943.mp3,1,0,1,1,1_0_1_1,30
6YjXW7tLyeGAAGgs.mp3,1,1,8,0,1_1_8_0,-1
6bGyO0pip5cK53JN.mp3,1,1,1,1,1_1_1_1,0
6ipnBdKmrIyhvSxv.mp3,1,0,9,1,1_0_9_1,5
6pdbEwVFE1Rz1XNk.mp3,1,1,4,1,1_1_4_1,8
6v5spsoWbRsUdCUZ.mp3,1,1,4,1,1_1_4_1,8
6yXuMlI2GSxl1CAB.mp3,1,0,1,1,1_0_1_1,30
6zxFzbUMXvogpIrj.mp3,1,1,1,1,1_1_1_1,0
70a8AW06FWtIRGzl.mp3,1,1,5,1,1_1_5_1,31
73h1LHjrfdEjKRL3.mp3,0,0,9,0,0_0_9_0,3
75c4R92LKutSgY4z.mp3,1,0,9,0,1_0_9_0,12
75ur9UT3Sl8XcHax.mp3,1,0,9,0,1_0_9_0,12
7DHRUftX7H7eZyZF.mp3,0,0,9,1,0_0_9_1,-1
7Q09xw9nJBIIXujc.mp3,0,0,7,0,0_0_7_0,34
7RYXpBeJE0jgKoIw.mp3,1,0,5,0,1_0_5_0,29
7UyogQcFbD2GQMbg.mp3,1,0,1,0,1_0_1_0,-1
7XFqhu89KABIZ647.mp3,1,1,5,1,1_1_5_1,31
7doRHDMcQiJDhcwP.mp3,1,0,9,1,1_0_9_1,5
7hH0uXxkWSMn5bsA.mp3,0,0,5,0,0_0_5_0,15
7lfX9MQTRcbIDKUP.mp3,1,1,7,1,1_1_7_1,1
7pmlbcQzzSvtBkvN.mp3,2,0,4,1,2_0_4_1,-1
7s6CbWieQDakf4BE.mp3,0,0,4,0,0_0_4_0,20
7t84tTUQqoUhewpK.mp3,1,0,8,1,1_0_8_1,22
7tjSUrPzynBsbLug.mp3,0,0,5,0,0_0_5_0,15
80REgVQ5rrOuljqU.mp3,1,1,7,1,1_1_7_1,1
86cy65acePN9zMPl.mp3,0,1,5,0,0_1_5_0,23
8AYhrSz0MEcbgZ0k.mp3,1,1,5,1,1_1_5_1,31
8ECFUoWeMLYeuDOU.mp3,1,1,7,1,1_1_7_1,1
8HvNLGDMHTttPx2L.mp3,0,0,7,0,0_0_7_0,34
8KcrVQWhoe32tmig.mp3,1,0,9,1,1_0_9_1,5
8Ke3EjTVACp68tdx.mp3,1,1,9,1,1_1_9_1,18
8O0HmuRPf84qIQkK.mp3,1,1,4,1,1_1_4_1,8
8R8vMDuQKF1ALr3s.mp3,1,1,2,1,1_1_2_1,11
8akWoKXGNYBI2N3l.mp3,1,1,4,1,1_1_4_1,8
8beJCGexhOC3xWns.mp3,0,1,5,1,0_1_5_1,-1
8bff6fUCrssk9YfY.mp3,1,0,4,1,1_0_4_1,6
8fat5Dyd5EgYRmRw.mp3,1,1,2,1,1_1_2_1,11
8fqAv3f7iqXMoUDn.mp3,1,1,1,1,1_1_1_1,0
8x8QtvEIAlNvzL6a.mp3,0,0,9,0,0_0_9_0,3
8xALKHe39NdBVQcC.mp3,1,0,2,0,1_0_2_0,35
90HHD6vbVl1PYcAv.mp3,0,0,4,1,0_0_4_1,-1
95Ihsrv3ym946CDK.mp3,0,1,8,0,0_1_8_0,28
99ETE00c0NDzNgxf.mp3,1,1,2,1,1_1_2_1,11
9CHzAeSHv9tWaIXW.mp3,0,0,9,0,0_0_9_0,3
9LmnjnXX3Kcn0tBO.mp3,0,0,9,0,0_0_9_0,3
9NRXDIckbqAV1YXg.mp3,0,0,8,0,0_0_8_0,32
9R1cIVbrUnZSTeXv.mp3,1,1,5,1,1_1_5_1,31
9UYq3skhDc5103Ha.mp3,1,0,2,1,1_0_2_1,36
9Up61jUpCMQ7OLqr.mp3,1,0,6,0,1_0_6_0,19
9X6WFy073c0NjR9z.mp3,2,1,1,1,2_1_1_1,-1
9XZnUXAlRjwZfVBW.mp3,2,1,8,1,2_1_8_1,-1
9bsV4x1RJ00aAZCC.mp3,0,0,3,0,0_0_3_0,4
9bxuYQ4fJlFwdLMZ.mp3,1,0,4,1,1_0_4_1,6
9devQerG9A3jlksl.mp3,0,0,8,0,0_0_8_0,32
9r7G6VrbgTfZledH.mp3,0,1,9,0,0_1_9_0,37
A1Wrlr0DH4rVbfhA.mp3,0,0,4,0,0_0_4_0,20
A2DqefGeKJKusGjv.mp3,0,0,7,0,0_0_7_0,34
A2KNLMNzfstF4oEY.mp3,0,0,5,0,0_0_5_0,15
ABcJVOMrdVbY3XtM.mp3,0,0,3,0,0_0_3_0,4
AFwfVDWfuwrR8lxZ.mp3,1,1,4,0,1_1_4_0,13
AIxyqrugPmkXByzz.mp3,0,0,9,0,0_0_9_0,3
AJsxkWuvZj94nWyW.mp3,1,1,4,1,1_1_4_1,8
ATYhDNIvbnZXWtXd.mp3,1,1,8,1,1_1_8_1,27
AVpJkUAko5OybSog.mp3,1,1,9,1,1_1_9_1,18
AdOpLRwOPf0lQI8f.mp3,1,1,1,1,1_1_1_1,0
Ahzzze5LaGIYCn34.mp3,1,1,2,1,1_1_2_1,11
AiuWZNKO5P4gcGy1.mp3,1,0,5,0,1_0_5_0,29
Am3gXfVE0dZovO4d.mp3,0,1,9,1,0_1_9_1,-1
AxbUGEy8NnIPDMew.mp3,1,1,9,1,1_1_9_1,18
B34MLxN2Ch8iLGlR.mp3,0,0,9,0,0_0_9_0,3
B5qQdjwMzQ3LXfih.mp3,1,1,4,1,1_1_4_1,8
B8ymBJQALEKy61PA.mp3,1,0,4,1,1_0_4_1,6
BBaha1obZecGL5TC.mp3,0,0,5,0,0_0_5_0,15
BGkDayUEWWZChZ4d.mp3,1,1,5,1,1_1_5_1,31
BH3jnAvsTLBbtIUy.mp3,0,0,9,0,0_0_9_0,3
BJ2tA430oWZtyK5N.mp3,0,0,7,0,0_0_7_0,34
BJ7AnyjOQi31hahT.mp3,0,0,5,0,0_0_5_0,15
BM9yf2OMERmMxH6J.mp3,0,0,2,0,0_0_2_0,2
BQwzjg7rQFf0t5Rt.mp3,1,1,5,1,1_1_5_1,31
BRstYKiOw6MgoTgy.mp3,1,1,2,1,1_1_2_1,11
BS2gFL91rNOIB3s7.mp3,1,1,4,1,1_1_4_1,8
BSMZOxsVjAMtYzb6.mp3,1,1,5,1,1_1_5_1,31
BTUarBTvJcdMJgWv.mp3,1,1,9,1,1_1_9_1,18
BZL8tLuQlZs0evuM.mp3,1,0,5,0,1_0_5_0,29
BkTdTDjLs0Aq3eqH.mp3,2,1,9,1,2_1_9_1,-1
BkslJ0H1iQmE71Yo.mp3,1,1,9,1,1_1_9_1,18
BnCtxhJYpUy9HiPT.mp3,0,1,8,0,0_1_8_0,28
BpoUzZVtEQ6e0JYl.mp3,1,1,8,1,1_1_8_1,27
BsuRiCVEYHt6umBF.mp3,0,0,1,0,0_0_1_0,14
BtNtgl13kRx42Y6A.mp3,1,1,8,1,1_1_8_1,27
C3Iv26MM9sX5SUHG.mp3,1,1,9,1,1_1_9_1,18
C3OMDzB7Pz2AFdyW.mp3,1,0,5,1,1_0_5_1,21
C8CsuqzqSFVW4Pj6.mp3,1,1,2,0,1_1_2_0,-1
CBVBdR0eI0zGSTvz.mp3,0,1,4,0,0_1_4_0,17
CCvnjdkDVK85oDYr.mp3,0,0,6,0,0_0_6_0,38
CFJJmbnI2JZqZLvD.mp3,0,0,6,0,0_0_6_0,38
CJQd0tqL2B0OYHmS.mp3,0,0,9,0,0_0_9_0,3
CNbFUsZQwH9yKJxD.mp3,1,1,9,1,1_1_9_1,18
CVikPeJzDwpiw88b.mp3,1,1,9,1,1_1_9_1,18
CVjgklJR38KAPDnh.mp3,1,0,2,1,1_0_2_1,36
CYlvsHeY6XNm4tRL.mp3,1,1,9,1,1_1_9_1,18
CfdM3YjL3hioijqu.mp3,1,1,7,1,1_1_7_1,1
CjQF73jSVlRdbSsq.mp3,1,0,9,1,1_0_9_1,5
CoaIJubOumUAwBdU.mp3,0,0,8,0,0_0_8_0,32
CrEJy3CAsGUQzZrY.mp3,0,0,5,0,0_0_5_0,15
CrKs42CvLOgCCKl6.mp3,1,0,6,1,1_0_6_1,7
Ct008nIqetAJ8oRi.mp3,2,1,8,1,2_1_8_1,-1
D9tP3tIDhhhjk5mz.mp3,1,1,0,1,1_1_0_1,9
DMmqsQN9clPZ1uII.mp3,0,0,8,0,0_0_8_0,32
DaPa7ooFHdxT1IxX.mp3,1,1,2,1,1_1_2_1,11
DejKM62eNfmHaEa6.mp3,1,1,6,1,1_1_6_1,10
DmA7TgrTBnxAO4yW.mp3,1,1,2,1,1_1_2_1,11
Dwaz7UEwbLFpJLxC.mp3,0,1,5,0,0_1_5_0,23
E3wAqF2yUG19Ugsf.mp3,0,0,0,0,0_0_0_0,39
EBl7cdNyTuFiPHTG.mp3,1,1,6,0,1_1_6_0,-1
ECLqbaDThobuJWyo.mp3,0,0,5,0,0_0_5_0,15
ELuAsEsthZUiIGYq.mp3,1,1,7,1,1_1_7_1,1
ETIUFhqyLgqop3kY.mp3,0,0,5,1,0_0_5_1,-1
EUhS64EkbxHO59ec.mp3,0,1,5,0,0_1_5_0,23
EWRmOOav95GYKxE2.mp3,0,0,4,0,0_0_4_0,20
EWzF75nXtgfeELfs.mp3,0,0,3,0,0_0_3_0,4
EXuXATL3XCvgNN2Q.mp3,2,0,9,1,2_0_9_1,-1
EaqvIckagr9dMSmp.mp3,0,0,4,0,0_0_4_0,20
Ed3mfzO9F0W2EkCE.mp3,1,0,4,0,1_0_4_0,16
EfsOrsdrkeMcDfJ5.mp3,1,1,4,1,1_1_4_1,8
EhWwgTDZsLGjUFW3.mp3,0,0,9,0,0_0_9_0,3
ElZFNnD1kuTyJR5f.mp3,1,0,7,1,1_0_7_1,40
ElukJmIvK6qYdgxk.mp3,0,0,9,0,0_0_9_0,3
EmSbmV4VdvokfFfv.mp3,0,0,7,0,0_0_7_0,34
Eoy8KWNwJgGfZr37.mp3,0,0,3,0,0_0_3_0,4
EtF2Cqs3KoDNuttw.mp3,2,1,9,1,2_1_9_1,-1
Eu0ANa9bhb9a1POr.mp3,2,1,1,1,2_1_1_1,-1
Evsb9mgPay4Ul1cX.mp3,0,1,5,0,0_1_5_0,23
ExOxzyj97q4Q6B8w.mp3,0,0,5,0,0_0_5_0,15
EzMAbcZadxwEBlsR.mp3,1,0,6,1,1_0_6_1,7
F8D2Z8zhnf3qC1FS.mp3,0,0,4,0,0_0_4_0,20
FBqujDGfrNbBmiD0.mp3,1,0,4,0,1_0_4_0,16
FD4tug4YfiAMAsXT.mp3,1,1,1,1,1_1_1_1,0
FE7cL5uQc5r8ex0D.mp3,1,1,8,1,1_1_8_1,27
FEvm1V3JSk2DkdbS.mp3,0,1,2,0,0_1_2_0,41
FQ0ZHCq0JesoAJUh.mp3,1,0,9,0,1_0_9_0,12
FTLyXwhc40zvwTVW.mp3,0,0,4,0,0_0_4_0,20
FXR73Y8yC8l9oEU3.mp3,1,0,4,1,1_0_4_1,6
FdxAdpztMiahoAmX.mp3,1,1,8,0,1_1_8_0,-1
Fe2tfnMBZ9HDpEPa.mp3,0,1,0,0,0_1_0_0,42
FjevBJEzBD0rKFAX.mp3,1,1,1,1,1_1_1_1,0
FmQh5RVcKV0haoJN.mp3,0,1,5,0,0_1_5_0,23
FmbyaB55QNAdg1L4.mp3,1,1,5,1,1_1_5_1,31
Fmcokil0C06HOb83.mp3,0,0,9,0,0_0_9_0,3
FnjghxysrfGKLly4.mp3,1,0,9,0,1_0_9_0,12
Fo5Ogcd2jYzASpj2.mp3,0,0,9,0,0_0_9_0,3
FpSHrgYPnwJvVuZE.mp3,0,0,5,0,0_0_5_0,15
FrI84HxaDSHxi58E.mp3,1,0,8,0,1_0_8_0,-1
Fu3QuYyRTwdZYDrb.mp3,1,1,9,1,1_1_9_1,18
Fu6wmPs1hml4DWE1.mp3,0,1,8,1,0_1_8_1,-1
FvnLLlcU1QldvDlJ.mp3,1,1,9,1,1_1_9_1,18
GBLhyyFqvCmIN5sR.mp3,0,0,8,0,0_0_8_0,32
GEnjxbFfnXrXeDSP.mp3,0,0,2,0,0_0_2_0,2
GQcFjJuYPuq5Mzrr.mp3,1,1,4,1,1_1_4_1,8
GRKnowGLzlIjWhsO.mp3,1,0,8,1,1_0_8_1,22
GRYChZ8Nk6vbDgDa.mp3,0,0,3,0,0_0_3_0,4
GSGoGWG0KW4UDDOg.mp3,1,1,9,1,1_1_9_1,18
GYw25GxkItNfOQom.mp3,0,0,9,0,0_0_9_0,3
Gc0xvcDhQp8ODl1o.mp3,0,0,0,0,0_0_0_0,39
GdPa3qGoStuL9myh.mp3,1,0,4,0,1_0_4_0,16
GdWDExWYdUqrX4LQ.mp3,1,1,6,1,1_1_6_1,10
GeqCdY984QXrf1RO.mp3,0,1,5,0,0_1_5_0,23
GgnsXtgBeLYBqYUe.mp3,1,1,4,1,1_1_4_1,8
GkHGxDLTG55kZu5x.mp3,1,1,9,1,1_1_9_1,18
GllGn47wMxxfJ7Cm.mp3,1,0,8,1,1_0_8_1,22
Gm9nrt9l1LExe41A.mp3,0,0,1,0,0_0_1_0,14
GrHLP5DoO44hycFy.mp3,1,1,7,1,1_1_7_1,1
GrMuVWTwCytfgE7x.mp3,1,1,7,1,1_1_7_1,1
GsGZVExrQ5wxOcIN.mp3,1,0,9,1,1_0_9_1,5
Gth03dpW3NAXMb65.mp3,1,1,0,1,1_1_0_1,9
H33Tm05etxjY6FLq.mp3,0,0,0,0,0_0_0_0,39
H9lZIIov0u9smICR.mp3,1,1,9,0,1_1_9_0,26
HBAdFFQjTWtYGrgQ.mp3,0,0,7,0,0_0_7_0,34
HC3WZq7LmWXCGkxh.mp3,1,0,9,1,1_0_9_1,5
HDDvIc9GrhwWg8qP.mp3,0,0,9,0,0_0_9_0,3
HGYilKCeP2UP4XWn.mp3,1,1,5,1,1_1_5_1,31
HI8a4DQHyQZSCXZ9.mp3,1,0,2,1,1_0_2_1,36
HJ8bE2CSPU0YJlnK.mp3,1,1,9,0,1_1_9_0,26
HMyRy6Veqbr0Cbtp.mp3,1,0,9,1,1_0_9_1,5
HQaXFODjMu3jHZ6m.mp3,0,0,3,0,0_0_3_0,4
HSYGwegzgkUQCHM2.mp3,2,1,9,1,2_1_9_1,-1
HUNdYRaDC9aYD4mN.mp3,1,0,1,1,1_0_1_1,30
HV9XCpqtI3DnSD4Z.mp3,0,0,5,0,0_0_5_0,15
HX3i3Qikhi0EwkCl.mp3,1,0,5,1,1_0_5_1,21
HhYb4g1EXYySeISR.mp3,1,1,4,1,1_1_4_1,8
Hl0RFXDA25bacrSi.mp3,1,0,9,0,1_0_9_0,12
HlLCULfhvjEn8FXD.mp3,1,1,6,1,1_1_6_1,10
HnicHxCxw4IysPNz.mp3,1,1,7,1,1_1_7_1,1
HxGvwdjk4VyJdfs6.mp3,1,1,7,1,1_1_7_1,1
I2vVj3l6l12ChqoP.mp3,0,0,8,0,0_0_8_0,32
I5LaWViD6ralBu0K.mp3,0,0,3,0,0_0_3_0,4
I8HWuyU0MKc3D5yk.mp3,0,1,9,0,0_1_9_0,37
I9aJLiiNONEugHYI.mp3,1,1,1,1,1_1_1_1,0
IC0AP2Kz5Ntab9eQ.mp3,0,1,2,1,0_1_2_1,43
IDg8J7XvKETXatIn.mp3,0,0,2,0,0_0_2_0,2
IHYxyRgVrc5IvERE.mp3,0,1,6,0,0_1_6_0,25
IVO4kUKcWKJbhYMF.mp3,0,0,9,0,0_0_9_0,3
IWvV1x3BPWjDwGJB.mp3,1,1,5,1,1_1_5_1,31
IaSrnZCDaH45L8wB.mp3,0,1,5,0,0_1_5_0,23
IcLjrUb4Ji88ipSq.mp3,1,1,7,1,1_1_7_1,1
IeMNpk7ZYZAQgCH9.mp3,1,1,7,1,1_1_7_1,1
IkoyTQVaoHaFl0Hs.mp3,0,0,9,0,0_0_9_0,3
IopbvgoSKqitWBIp.mp3,0,1,3,0,0_1_3_0,24
IrdwPKDuPRFdT62j.mp3,0,0,7,0,0_0_7_0,34
It3rcl0LrJ7kbiCW.mp3,1,1,9,1,1_1_9_1,18
IyjFvSoKGKcODXzt.mp3,1,0,7,0,1_0_7_0,44
J6B2XXyqh2snCI6N.mp3,1,1,5,1,1_1_5_1,31
J9yvtCORxM9SExUa.mp3,1,1,4,1,1_1_4_1,8
JFarq6woSJ3tCeQ8.mp3,1,1,4,1,1_1_4_1,8
JINDxTNQJbaZLbjx.mp3,1,0,5,1,1_0_5_1,21
JUGHiEZXfLXDxdYL.mp3,1,1,0,1,1_1_0_1,9
JUUcIUJnd0VyWrP3.mp3,1,0,4,0,1_0_4_0,16
JVgV0bedW6IW11Lg.mp3,1,1,5,1,1_1_5_1,31
Ja95Z2TdgYRS13JW.mp3,0,1,2,1,0_1_2_1,43
JclTDstqO2SoYq3y.mp3,0,1,7,0,0_1_7_0,33
Jiwk7Zvbp3lEVnAb.mp3,0,1,4,0,0_1_4_0,17
Jm0H2VHmh2s1aZXs.mp3,1,0,4,0,1_0_4_0,16
JtoOtR9E14ZA4Gbj.mp3,1,1,9,0,1_1_9_0,26
JvaJOVSe2aqTqgru.mp3,1,1,2,1,1_1_2_1,11
JwnaQM4cxt8j5tq3.mp3,1,1,1,1,1_1_1_1,0
JycgSJl4D7q6358i.mp3,0,0,5,0,0_0_5_0,15
JzUziEnd2rReOg7g.mp3,0,0,9,0,0_0_9_0,3
K36H0lEtqS3IJgGa.mp3,1,1,2,1,1_1_2_1,11
K4VkJ4FAK13KrZH1.mp3,1,0,2,1,1_0_2_1,36
K7UxdtmKn5i8GCJn.mp3,0,0,0,0,0_0_0_0,39
K7vDtnZaLhlNz5wU.mp3,0,1,3,0,0_1_3_0,24
K8g3ZS2IlclNVgS1.mp3,0,0,5,0,0_0_5_0,15
KRBkj08fHXfvu6D8.mp3,1,1,0,1,1_1_0_1,9
KU9HhQbm6q1RAVZ8.mp3,1,0,0,1,1_0_0_1,-1
KYjM7r2aZO8ftv5E.mp3,1,1,7,1,1_1_7_1,1
KgDRDaMh2wJnaFVF.mp3,0,1,3,0,0_1_3_0,24
KguTteL3tOdobHH3.mp3,1,0,1,0,1_0_1_0,-1
Kn8gS7HgP66xqgCS.mp3,1,1,2,1,1_1_2_1,11
KnhB7dyal2xt5lpS.mp3,1,1,4,1,1_1_4_1,8
KoYTXFRKjxOE6tve.mp3,0,0,7,0,0_0_7_0,34
KomdvdgF1Spg9gNY.mp3,0,0,5,0,0_0_5_0,15
Kpp0Mb0zh0SQiZxE.mp3,1,0,1,1,1_0_1_1,30
Kqf9hJdu2LwOJkPl.mp3,0,1,0,1,0_1_0_1,-1
KthqdhDtYbuKoqVl.mp3,1,0,5,1,1_0_5_1,21
Kuvbq1ff1Io6WoKl.mp3,1,1,5,1,1_1_5_1,31
