id,cluster_id_Energy_and_Dynamics,cluster_id_Harmony,cluster_id_Rhythm,cluster_id_Timbre,cluster_fingerprint,DBSCAN_Cluster
304uJTJ5C67l51gV.mp3,0,1,0,0,0_1_0_0,3
30RWZnxpkhRCO19G.mp3,1,1,0,1,1_1_0_1,2
32g6BRGFNVK2Mg7M.mp3,0,1,0,1,0_1_0_1,1
36OH00eUfFRi2kA5.mp3,1,1,0,1,1_1_0_1,2
37i3p5UcvPOTb33j.mp3,1,1,0,1,1_1_0_1,2
38CYNngJ5kd6uRmD.mp3,1,1,0,1,1_1_0_1,2
38S5XejjGoA3jNUA.mp3,0,1,0,0,0_1_0_0,3
39Bj9W5I8YKJ0lkX.mp3,0,0,0,0,0_0_0_0,0
39R2yMM4QDk3uFzn.mp3,1,1,0,1,1_1_0_1,2
3B3SEhpSUI5wSPUL.mp3,0,0,0,0,0_0_0_0,0
3F9Ggwm0psVj2Mcq.mp3,1,1,0,1,1_1_0_1,2
3GfWKyIRbkUbxnrU.mp3,0,0,0,0,0_0_0_0,0
3JCDZwA9BmuCVq7H.mp3,1,1,0,1,1_1_0_1,2
3LQx69BbYZRmHNqW.mp3,1,1,0,1,1_1_0_1,2
3MoylmLFrWkr2Rch.mp3,0,1,0,1,0_1_0_1,1
3OWPc4okLT83N1tr.mp3,1,1,0,1,1_1_0_1,2
3OZaJ51aSX5v5QWk.mp3,0,0,0,0,0_0_0_0,0
3StgFQWxjoWYIcUh.mp3,1,0,0,1,1_0_0_1,7
3a22B9635mv3uun8.mp3,1,1,0,0,1_1_0_0,-1
3e3y0H3NDJ5SMMcT.mp3,1,1,0,1,1_1_0_1,2
3gqRrJoGSpohmncP.mp3,1,1,0,1,1_1_0_1,2
3mvXw41aZTSr4QYJ.mp3,0,0,0,0,0_0_0_0,0
3qElnfPf6VzW4SjI.mp3,0,0,0,1,0_0_0_1,9
3sKVeQfkxCCqWRo1.mp3,1,1,0,1,1_1_0_1,2
3sZx1PzsdllIZxkn.mp3,0,0,1,0,0_0_1_0,6
3scAS8oeAyKzNM8E.mp3,0,1,1,1,0_1_1_1,10
3tMy8BGMrRUWn48V.mp3,0,1,0,1,0_1_0_1,1
3vkLHHwd18SRCOH3.mp3,0,0,0,1,0_0_0_1,9
3yTzhBbInNjmKZ9t.mp3,1,1,1,1,1_1_1_1,8
42Bky31sjjiiVCBR.mp3,0,0,1,0,0_0_1_0,6
48Hx3I3UTg6eA6pj.mp3,1,1,0,1,1_1_0_1,2
49VfI1kX4Kla3c0c.mp3,0,0,1,0,0_0_1_0,6
4A2DbAi3rYz3rw1W.mp3,0,0,0,1,0_0_0_1,9
4FZQIC919cXrDzDc.mp3,0,0,0,0,0_0_0_0,0
4GMxza09CTpdkFQ3.mp3,0,0,0,1,0_0_0_1,9
4IYoZWfATEUWMUlk.mp3,0,0,1,0,0_0_1_0,6
4MUgRXQGoZq7Nf3G.mp3,0,0,1,1,0_0_1_1,11
4P6XgBn13y64xV2p.mp3,0,0,0,0,0_0_0_0,0
4RrgJ3HTdr18j9Dw.mp3,0,0,0,0,0_0_0_0,0
4SpIAnUQInG7rDoT.mp3,1,0,1,1,1_0_1_1,5
4Sr1HZkpT2sgkxNU.mp3,1,1,0,1,1_1_0_1,2
4Vcc5ehknSMBfmFA.mp3,1,1,0,1,1_1_0_1,2
4btGAxG5Jaupx0Z7.mp3,1,0,1,1,1_0_1_1,5
4fDbCdYXcbsD8FJP.mp3,0,0,0,0,0_0_0_0,0
4iJg0IDs7rCmQuOc.mp3,1,1,0,1,1_1_0_1,2
4jGih9FNGz1F310p.mp3,0,1,0,0,0_1_0_0,3
4obXTg0b115emdvz.mp3,0,1,0,0,0_1_0_0,3
4qdVV29bV26RhEdD.mp3,0,0,1,1,0_0_1_1,11
4vaN72AjXOyyDEgF.mp3,1,1,0,1,1_1_0_1,2
4vtpVm7ayJwW39Ac.mp3,1,1,1,1,1_1_1_1,8
4zAQXv4NDMoDj7sy.mp3,0,1,1,1,0_1_1_1,10
4zEzHYIwIbMZjo3T.mp3,1,1,0,1,1_1_0_1,2
50LPWpHfI5Gamfw5.mp3,0,0,0,0,0_0_0_0,0
54rANvlnRP5XDU3H.mp3,0,1,0,0,0_1_0_0,3
561sRU41qM6z7qQR.mp3,0,0,1,0,0_0_1_0,6
57hhYSWbdr5US8in.mp3,0,0,0,0,0_0_0_0,0
58lQulrCrslsJKyw.mp3,0,0,0,0,0_0_0_0,0
5FcK4c2vXlzQQhp1.mp3,0,1,0,0,0_1_0_0,3
5L1qAvAHHEps3Oao.mp3,0,0,0,0,0_0_0_0,0
5Ot4yapwTROC81lI.mp3,0,1,1,0,0_1_1_0,12
5PJlKixWHlXJ7Ymr.mp3,0,0,0,0,0_0_0_0,0
5Rq2gDfcsMhwTjf6.mp3,0,0,1,1,0_0_1_1,11
5TuLosYYKdCuEgkX.mp3,1,0,0,1,1_0_0_1,7
5UiImpjdkTisqyAN.mp3,0,0,0,0,0_0_0_0,0
5V15liEhNmZpNe57.mp3,0,0,0,0,0_0_0_0,0
5VKUMhSY9idaAJFI.mp3,1,1,0,1,1_1_0_1,2
5aTYJxn1RE8Ezqli.mp3,1,1,0,1,1_1_0_1,2
5b0HGXL4GVYH7D8X.mp3,1,0,0,0,1_0_0_0,4
5n5yHms8tfdqjisT.mp3,0,0,0,0,0_0_0_0,0
5ric9d2E1FigsTMU.mp3,0,0,0,0,0_0_0_0,0
5tgYqpyjSawg8ekb.mp3,0,1,0,1,0_1_0_1,1
5v7p7JyUviL89A3n.mp3,1,1,0,1,1_1_0_1,2
5zJFt43ZR8RtCUAk.mp3,1,1,0,1,1_1_0_1,2
654pm3bd6h7uX9Ak.mp3,0,0,0,0,0_0_0_0,0
6AP9tMTTDf7hxqpY.mp3,0,0,0,0,0_0_0_0,0
6LedXIsPVtcEY9d3.mp3,1,1,0,1,1_1_0_1,2
6M6vlrpUfjJpHoqW.mp3,0,0,0,1,0_0_0_1,9
6M9T3KNQhf4gyBKt.mp3,1,1,0,1,1_1_0_1,2
6PRalGDOmC27ibWk.mp3,0,1,0,1,0_1_0_1,1
6Q370bHmTVKuCdqu.mp3,0,0,0,0,0_0_0_0,0
6WDss5wrmj5E9Bpe.mp3,0,0,1,0,0_0_1_0,6
6hMlvN6LOg12kRap.mp3,0,0,0,0,0_0_0_0,0
6s0ycXKh6Ilc7AGO.mp3,0,0,0,1,0_0_0_1,9
75lNOkbEY8kZglEG.mp3,1,1,0,1,1_1_0_1,2
7CoCLsJZnyLimQQm.mp3,0,0,0,0,0_0_0_0,0
7EeHgP3CRIaZ0ba8.mp3,0,0,0,0,0_0_0_0,0
7GIMuErkq7Y6D8e9.mp3,0,0,1,0,0_0_1_0,6
7MeKvGhRrGaSvDYq.mp3,1,1,0,1,1_1_0_1,2
7MuQwPyR0B12cdhH.mp3,0,0,0,0,0_0_0_0,0
7NSW901Ap16nGSsU.mp3,0,0,1,0,0_0_1_0,6
7QeHkjhIe3HrVam4.mp3,0,0,0,0,0_0_0_0,0
7XhuSfZbpHkCS96a.mp3,1,1,1,1,1_1_1_1,8
7XlE5lfuyNxTVuqZ.mp3,0,0,0,0,0_0_0_0,0
7kGopsVyrPw3BBAB.mp3,1,1,0,1,1_1_0_1,2
7oGhTwVS3eIofzuc.mp3,0,0,0,0,0_0_0_0,0
7oO0GWwpsXg9Ewea.mp3,0,0,1,0,0_0_1_0,6
7xbi3ICIo8pYrOv0.mp3,0,0,1,1,0_0_1_1,11
7ygxc1Da7UNYaGXs.mp3,1,1,0,1,1_1_0_1,2
80k1f6lvmiuwEaoU.mp3,1,1,0,1,1_1_0_1,2
869RhLlLqo89II0C.mp3,1,1,0,1,1_1_0_1,2
86TAo1wylsSZ9XgB.mp3,1,1,0,1,1_1_0_1,2
8EhrPYGSaYr9H25W.mp3,1,1,0,1,1_1_0_1,2
8HEGKcuRfwpjkCIb.mp3,0,0,0,1,0_0_0_1,9
8U2EQxevDLkBQG6S.mp3,0,0,0,0,0_0_0_0,0
8XxtWbj4cmbrGotb.mp3,1,1,0,1,1_1_0_1,2
8ZtcuYGKrqOrNwF3.mp3,1,0,0,1,1_0_0_1,7
8aKVDTVUXBtrxtEV.mp3,1,1,0,1,1_1_0_1,2
8bcDwelPI28LEYnc.mp3,0,0,1,0,0_0_1_0,6
8d4xBtniEL3B1AqU.mp3,1,0,0,1,1_0_0_1,7
8hKqc849UZxfLaW2.mp3,1,1,0,1,1_1_0_1,2
8iAlX0HzXy7xsn2n.mp3,1,0,0,0,1_0_0_0,4
8jyHfOooT6XTzuoI.mp3,0,1,0,0,0_1_0_0,3
8rrvKJCMgiUzfS7N.mp3,0,0,0,0,0_0_0_0,0
8so8bCen024S2gCt.mp3,0,1,0,1,0_1_0_1,1
8ycSipIuw3RcKp6H.mp3,0,0,0,0,0_0_0_0,0
8z6NaPMBT60LbARD.mp3,1,0,0,1,1_0_0_1,7
9G7OUCr7JUm1V7qx.mp3,0,1,0,1,0_1_0_1,1
9JBMeHJ1GygsVbFW.mp3,0,0,0,0,0_0_0_0,0
9MFCmH85QjuKPNMB.mp3,1,1,0,1,1_1_0_1,2
9P1f7xLRlXbr83M0.mp3,1,1,0,1,1_1_0_1,2
9PhVWhEo6PLnPY5p.mp3,1,1,0,1,1_1_0_1,2
9VQ9GGVuYePVTUdY.mp3,1,1,0,0,1_1_0_0,-1
9dPc5sl24xAxpJcO.mp3,1,0,0,1,1_0_0_1,7
9dlPG3vwkyHq8XS4.mp3,0,1,0,1,0_1_0_1,1
9lEGU6h80ka5JNvz.mp3,0,0,0,0,0_0_0_0,0
9mIwIv5MjgJARJbZ.mp3,1,1,0,1,1_1_0_1,2
9q9xdOxUtChHaf0Q.mp3,1,1,0,1,1_1_0_1,2
9qVaygDepqS4Nc0F.mp3,0,0,0,0,0_0_0_0,0
9t202qicApvyX1fZ.mp3,1,0,0,1,1_0_0_1,7
9wc8gfkLIfQKLHY7.mp3,1,1,0,1,1_1_0_1,2
A1QAicW8Z2Qd8wgZ.mp3,1,1,0,1,1_1_0_1,2
A1acpUUPeaeo176N.mp3,1,1,0,1,1_1_0_1,2
A4razwh4JJX8CVAJ.mp3,1,1,1,1,1_1_1_1,8
A8JcVL43n9NCQVGp.mp3,1,0,1,0,1_0_1_0,-1
ABMwTblsiVn82AzC.mp3,0,1,0,1,0_1_0_1,1
AFKXUkX4F96wKNLz.mp3,0,0,0,0,0_0_0_0,0
AHAnooFsazAEcx3i.mp3,1,1,1,1,1_1_1_1,8
AIQDR9MNib3nn5j4.mp3,1,1,0,1,1_1_0_1,2
ALXfb4rrSBk2Bme2.mp3,1,0,0,1,1_0_0_1,7
APrSiESdbMQxUuSD.mp3,0,0,0,0,0_0_0_0,0
ASV8lsgrJgmlnBRl.mp3,0,0,0,0,0_0_0_0,0
AVWEjnOD1GOB6cke.mp3,1,1,0,1,1_1_0_1,2
AYncz6HwfDsnmRl7.mp3,0,0,0,0,0_0_0_0,0
AfYT41a8tQqQWIAd.mp3,1,0,1,1,1_0_1_1,5
AghPRnUuGTZFTkSr.mp3,0,1,0,1,0_1_0_1,1
Aj313KaGrnAJ2KEP.mp3,0,1,0,0,0_1_0_0,3
AlO6VC66rMrrOE1h.mp3,1,1,0,1,1_1_0_1,2
AqOcWFOuDLHoVpjm.mp3,1,0,0,1,1_0_0_1,7
AroELicy4S1Y5KPG.mp3,0,1,0,0,0_1_0_0,3
B4dtWZ0ToffEjKvs.mp3,0,0,0,0,0_0_0_0,0
B5O5Xs7Fdsl0jWfk.mp3,0,1,0,0,0_1_0_0,3
B66UaLdwJebjyZ0f.mp3,0,0,1,0,0_0_1_0,6
B6LZTtlFAB0759c6.mp3,0,1,0,1,0_1_0_1,1
B6e3ZZoy0HPAfU8s.mp3,1,1,0,1,1_1_0_1,2
B7b1cHfYQrD8Y1Zk.mp3,1,0,0,1,1_0_0_1,7
B8ebGSiO67FOpyvC.mp3,1,1,0,1,1_1_0_1,2
BETnePfrHjixcXRa.mp3,1,1,1,1,1_1_1_1,8
BJZ31ABAZfM1w62j.mp3,1,1,1,1,1_1_1_1,8
BJyjK2SdFkyzUK3r.mp3,0,0,1,1,0_0_1_1,11
BRRos1nhd0d6OxdO.mp3,0,1,0,0,0_1_0_0,3
BYeHqTXnpNuF0qKQ.mp3,1,1,0,1,1_1_0_1,2
Be1AmsfHJ3H8kfAh.mp3,1,1,0,1,1_1_0_1,2
BidLGYdeWlJcEKGj.mp3,0,0,0,0,0_0_0_0,0
BzRNZcQlh9Sax3xn.mp3,0,0,1,0,0_0_1_0,6
C6K87smLlT4pYprm.mp3,0,1,1,1,0_1_1_1,10
C9QUSSUfYMR8REX9.mp3,0,0,1,1,0_0_1_1,11
C9Y3pavMeL7VLsgv.mp3,0,1,0,0,0_1_0_0,3
CGSL1zmoQ9gtcGa2.mp3,1,1,0,1,1_1_0_1,2
CKAt671sayxbDEyi.mp3,1,1,0,1,1_1_0_1,2
CQALpxaRahSLQYrm.mp3,0,1,0,1,0_1_0_1,1
CRPZHOYpAT40IwXf.mp3,1,1,0,1,1_1_0_1,2
CSFPstssqKdtQojc.mp3,1,1,0,1,1_1_0_1,2
CSHuu6gakhVreemd.mp3,0,0,1,0,0_0_1_0,6
CTdXIIySOr8MXBGF.mp3,1,0,1,1,1_0_1_1,5
CX7CrFIFWRFp6VqC.mp3,1,1,0,1,1_1_0_1,2
Cby7rMD73wrxtnxs.mp3,1,0,1,1,1_0_1_1,5
CfumFwlJRzgzOSA2.mp3,0,0,0,0,0_0_0_0,0
Cgkf4YUoXFINsrTk.mp3,0,0,0,0,0_0_0_0,0
CqRGldJNkjZMJiIG.mp3,1,0,0,1,1_0_0_1,7
CvPcg8prloLUmP8s.mp3,1,0,0,1,1_0_0_1,7
D2WHFtLqbsJF22hW.mp3,1,1,0,1,1_1_0_1,2
DBE8xBHci8nlKw8Q.mp3,0,0,0,0,0_0_0_0,0
DGkA8tCkgoiaiLTg.mp3,0,0,1,0,0_0_1_0,6
DKZ2FkHbI4KcJ3Bf.mp3,0,1,0,1,0_1_0_1,1
DKmhhGdF6BoVyq3D.mp3,0,0,0,0,0_0_0_0,0
DR7xnX41sjqW1Xzn.mp3,0,0,0,0,0_0_0_0,0
DSA7mv5klQmO3le4.mp3,1,1,0,1,1_1_0_1,2
DctmIQjv8DMbRGs6.mp3,1,0,0,0,1_0_0_0,4
DethorWCoq5lVX33.mp3,0,0,0,1,0_0_0_1,9
DhoQxZHVjJZz6WSu.mp3,1,1,0,1,1_1_0_1,2
Dp3vrzrjnAjN7GE7.mp3,1,0,0,1,1_0_0_1,7
DvPtgNlIzwl7KSpg.mp3,1,1,1,1,1_1_1_1,8
Dvl4lA2CRyhMsL1A.mp3,1,1,0,1,1_1_0_1,2
E1OCW6momSGAheeq.mp3,0,0,1,0,0_0_1_0,6
E2ActxBovdJxhyKx.mp3,0,0,0,0,0_0_0_0,0
E4chTbBf8KIOjqEf.mp3,1,1,1,1,1_1_1_1,8
E6DcypAdOlwYws02.mp3,0,0,0,1,0_0_0_1,9
ELnnZoC4Xe95zSpa.mp3,1,1,0,1,1_1_0_1,2
ESnfcK91JipoO4vM.mp3,0,0,0,0,0_0_0_0,0
EXBcx2Sgmf2XxJyk.mp3,0,0,0,0,0_0_0_0,0
EbP1i8YNflop8m8R.mp3,1,1,0,1,1_1_0_1,2
EbX09UNnDnwRugho.mp3,0,0,1,0,0_0_1_0,6
Ee1wyXIxgtfgQzxn.mp3,1,1,0,1,1_1_0_1,2
EipOFmJxrPhfeDdp.mp3,0,1,0,1,0_1_0_1,1
EmsWMkKLmmTYOz3Y.mp3,1,0,0,1,1_0_0_1,7
Er8zB1Et7ZPSFuNU.mp3,0,0,1,0,0_0_1_0,6
Es0stFikjKu9pH4j.mp3,0,0,0,0,0_0_0_0,0
EvQgPoBez1u3OCa9.mp3,1,1,0,1,1_1_0_1,2
EyNiCXurlMxGiEoG.mp3,0,1,1,1,0_1_1_1,10
Ez0spi9ABXSZ4u9g.mp3,1,0,1,1,1_0_1_1,5
EzrZ41g8pfdk53W4.mp3,0,0,0,0,0_0_0_0,0
EztfwXOyhjXlODkg.mp3,1,1,0,1,1_1_0_1,2
F399DU8MONX53kWN.mp3,0,0,0,0,0_0_0_0,0
F7l0H2aJuswPHlcQ.mp3,1,1,0,1,1_1_0_1,2
F9AIbxKtb5pNZErY.mp3,1,0,0,1,1_0_0_1,7
FAO2nBI4I6x0rUGY.mp3,0,0,0,0,0_0_0_0,0
FMcYThwLmZiMe9Dm.mp3,0,1,0,0,0_1_0_0,3
FQjPm0z8ocv1u63k.mp3,1,0,0,1,1_0_0_1,7
FWC3ACFkcR4pZbie.mp3,0,0,0,1,0_0_0_1,9
FYHEnfwpmJWwZ4w8.mp3,1,0,1,1,1_0_1_1,5
FYTsCRbDC13IQs8y.mp3,1,1,1,1,1_1_1_1,8
FZeK53npkMTadzyS.mp3,0,1,0,0,0_1_0_0,3
Ff4d0TmBYJD9fRjT.mp3,1,1,0,1,1_1_0_1,2
FtgjBDSsgCAXXmjt.mp3,1,1,0,1,1_1_0_1,2
Fv4Dk7XRYavqSV9G.mp3,1,1,0,1,1_1_0_1,2
Fy5gtALBciQO5osK.mp3,0,0,1,0,0_0_1_0,6
FzXkk3OoX7Hqhezb.mp3,0,0,0,1,0_0_0_1,9
G2Adx0DNPZa7O51F.mp3,0,0,0,0,0_0_0_0,0
G38EbmZnsdSwVtMR.mp3,1,1,0,1,1_1_0_1,2
G9G2dyLRYpYJsUez.mp3,1,1,0,1,1_1_0_1,2
GCpLz9MNjzDybKRH.mp3,1,0,0,1,1_0_0_1,7
GJXS6HbcFVEv3M2r.mp3,1,0,0,1,1_0_0_1,7
GOImQoKxCQay01Zn.mp3,0,1,0,0,0_1_0_0,3
GT5yH2LuXyu85bsP.mp3,0,0,0,0,0_0_0_0,0
GXT6akYHItI5EzGG.mp3,0,0,0,0,0_0_0_0,0
GfkRKY9KJQ9mP4Ef.mp3,0,0,1,0,0_0_1_0,6
Gk5LSgjKhSJFhfKs.mp3,0,0,0,0,0_0_0_0,0
Gp3Yg6mzFF0B0S1y.mp3,1,1,0,1,1_1_0_1,2
GrrvWdttFoKKevcL.mp3,1,1,0,1,1_1_0_1,2
GuUaZTQuJtaRj8e0.mp3,1,0,0,1,1_0_0_1,7
GyNthQHjWq9R4U30.mp3,1,1,0,1,1_1_0_1,2
H7izsJwo50c0TLba.mp3,0,1,1,1,0_1_1_1,10
HCt68qC6B4Qe7PAy.mp3,1,1,0,1,1_1_0_1,2
HDQ7PBBsA22YiN5b.mp3,0,0,0,0,0_0_0_0,0
HF0m0OoUtut54TEf.mp3,0,0,1,1,0_0_1_1,11
HIV8i4kOcHc5dtIB.mp3,0,0,0,0,0_0_0_0,0
HNU7899zG5nzMtpn.mp3,0,1,0,1,0_1_0_1,1
HS1CclluPnx6TUx5.mp3,0,1,0,0,0_1_0_0,3
HTh0w9yCWYkUtFMy.mp3,1,1,0,1,1_1_0_1,2
HW1nF1Id0zuivjoe.mp3,1,0,1,1,1_0_1_1,5
HZdZgOJ0x7HHcDUL.mp3,1,0,0,0,1_0_0_0,4
HaoLm2wyEX281Nsd.mp3,1,0,1,1,1_0_1_1,5
HdKH6e7iMeu50cAt.mp3,0,0,0,0,0_0_0_0,0
HjoBI6q9DUaXGvhN.mp3,0,0,0,0,0_0_0_0,0
HoHeB8G23iDWkYIb.mp3,1,1,1,1,1_1_1_1,8
HorAOZfYPgRKaQuC.mp3,0,0,0,0,0_0_0_0,0
HtYyAB3bhLMHt7jm.mp3,1,1,0,1,1_1_0_1,2
I0Y9UkEo4rfEFd6Z.mp3,0,1,0,1,0_1_0_1,1
I2ek5qrC0NzWWfjH.mp3,0,0,0,0,0_0_0_0,0
IBj8uNI06Mg1tQVs.mp3,1,0,0,1,1_0_0_1,7
IER1W5F6rXV0wU55.mp3,0,0,1,0,0_0_1_0,6
IMlL0ZtUffkb1oVw.mp3,0,0,0,0,0_0_0_0,0
INBA0rMrXfo2Xc9N.mp3,1,1,0,1,1_1_0_1,2
IPKgufI405VKSPqq.mp3,0,0,0,0,0_0_0_0,0
IQ18pAadvThQNBDX.mp3,1,1,0,1,1_1_0_1,2
IS68w9PdksB6XM8H.mp3,0,0,0,1,0_0_0_1,9
IV3PX9WQt89aEW2v.mp3,1,1,0,1,1_1_0_1,2
Iargq2R7F4EGL4Ra.mp3,1,1,0,1,1_1_0_1,2
IcCQQIVsVADsvmbe.mp3,0,1,0,1,0_1_0_1,1
Ii6ar2jKKkwizy9x.mp3,0,0,0,0,0_0_0_0,0
Ii9Of30ixb6VrAmM.mp3,1,0,0,1,1_0_0_1,7
IjUwRczhKHNIJdor.mp3,0,0,0,0,0_0_0_0,0
IlkHc0yNcscUExu1.mp3,0,0,0,0,0_0_0_0,0
InR6VFzC7hqNPUAk.mp3,1,1,1,1,1_1_1_1,8
IojN398uOv7LkQ8L.mp3,1,0,1,1,1_0_1_1,5
Is0KaUAISxYrfL4Q.mp3,0,0,0,0,0_0_0_0,0
Itmm37WG9QTJvCvL.mp3,1,1,0,1,1_1_0_1,2
IuCJxClFvLXMAXpy.mp3,1,1,0,1,1_1_0_1,2
IxRDUDRM2njVjtcj.mp3,0,0,0,1,0_0_0_1,9
IzqvwabydplHLApr.mp3,0,0,1,0,0_0_1_0,6
J2aMgQXqfLPjijAH.mp3,0,0,0,0,0_0_0_0,0
J9TEvXYMR9sN2pVB.mp3,0,1,0,0,0_1_0_0,3
JA1tWKcLysuUi2nl.mp3,0,1,0,1,0_1_0_1,1
JCdJyuFF9NZlPZTV.mp3,1,0,1,1,1_0_1_1,5
JHFJMTEyo42LucQ7.mp3,0,1,0,1,0_1_0_1,1
JKCmNj7TVqzqeZgL.mp3,0,0,0,0,0_0_0_0,0
JM49YcUppNR4JPfD.mp3,1,0,1,1,1_0_1_1,5
JNrnYKIIKk4QqK2I.mp3,1,1,0,1,1_1_0_1,2
JQUp2yaVl7CKYIND.mp3,1,0,0,1,1_0_0_1,7
JQnyjFdlaX5xppOg.mp3,0,0,0,0,0_0_0_0,0
JR34ldMRod4KS4Jz.mp3,0,0,0,1,0_0_0_1,9
JRBcALOmAZy1Wpsj.mp3,1,1,0,1,1_1_0_1,2
JULnrLUfFukSTB1Y.mp3,1,0,0,1,1_0_0_1,7
JeKLaUeyy1vsasls.mp3,1,1,0,1,1_1_0_1,2
JpRavig9RX5bDRdI.mp3,0,0,0,0,0_0_0_0,0
JwmkxH96nwLwbxR9.mp3,0,0,0,0,0_0_0_0,0
K0Tm4H1mjFItTW9e.mp3,1,1,0,1,1_1_0_1,2
K7v5nJIGuwUs7Rxs.mp3,0,0,0,0,0_0_0_0,0
KDVfORXfLDJbmErs.mp3,0,1,0,0,0_1_0_0,3
KE4uuZ65eme1Lt73.mp3,1,1,0,1,1_1_0_1,2
KFnWDhQZon9coqDZ.mp3,0,0,1,0,0_0_1_0,6
KI2ZynkbCFGZB9SU.mp3,1,1,0,1,1_1_0_1,2
KJDyqAuTCrzbKqB8.mp3,0,1,0,0,0_1_0_0,3
KJg2bqLTVTM01PII.mp3,0,0,0,0,0_0_0_0,0
KQAkGGINziZsT2fW.mp3,0,1,1,0,0_1_1_0,12
KUE8GBXk7vdlZjoM.mp3,0,0,0,0,0_0_0_0,0
Ka6M6iPMR7jF3uSN.mp3,0,0,1,0,0_0_1_0,6
KawDRVir30dyZMOQ.mp3,0,0,0,0,0_0_0_0,0
KnhtyVG9483BPuGj.mp3,1,1,0,1,1_1_0_1,2
Kq0r1ChHdiI5kh8F.mp3,0,0,0,0,0_0_0_0,0
Ku5evD0cUG34eMI5.mp3,0,0,1,0,0_0_1_0,6
L0btHnN1GHNRO8S5.mp3,0,0,0,1,0_0_0_1,9
L4wBXpyCtLNb0Yuf.mp3,0,0,0,0,0_0_0_0,0
L5ouKjBmJbqJEmQZ.mp3,0,0,0,0,0_0_0_0,0
