id,cluster_id_Energy_and_Dynamics,cluster_id_Harmony,cluster_id_Rhythm,cluster_id_Timbre,cluster_fingerprint,DBSCAN_Cluster
2jzvVa4Z2B41UeGT.mp3,0,0,2,1,0_0_2_1,3
2lcXlPSSWy11FDDI.mp3,1,0,1,1,1_0_1_1,12
2pPBhohqTlbeJxQp.mp3,0,0,1,1,0_0_1_1,1
2reTAz0NP2hVHRna.mp3,0,1,1,1,0_1_1_1,5
2sWmmlN4gzP9MnFh.mp3,1,1,1,0,1_1_1_0,4
2stXFidphRiURvYm.mp3,0,0,1,1,0_0_1_1,1
2trTm0N4lcUxBq63.mp3,0,1,0,1,0_1_0_1,13
2w7d4rjZrfBxW6jY.mp3,0,0,2,1,0_0_2_1,3
32akptv9i0XUdnsE.mp3,0,0,1,1,0_0_1_1,1
37n76pxi3iDekuEM.mp3,0,0,1,1,0_0_1_1,1
38mNvmgJUzLn7Pf7.mp3,0,0,1,1,0_0_1_1,1
39YioTJ43i0sh8xC.mp3,0,0,1,1,0_0_1_1,1
3NGUd9wLIolZv0sD.mp3,1,0,1,1,1_0_1_1,12
3NoOJfqOQeH596kC.mp3,0,1,1,1,0_1_1_1,5
3jfPmDWKyjbRp4zT.mp3,0,0,2,1,0_0_2_1,3
3lnABWO0KOkhvc4z.mp3,0,1,0,1,0_1_0_1,13
3o6kYfyLAduU78Mw.mp3,1,0,1,0,1_0_1_0,8
3qyQ24VV9RVxqvSH.mp3,0,0,0,0,0_0_0_0,14
44Xs42MM3cUEkzIy.mp3,1,1,0,0,1_1_0_0,10
45XWGfbUrNobu9Up.mp3,1,1,1,0,1_1_1_0,4
46uXCalLXvESAupO.mp3,0,0,1,0,0_0_1_0,7
4Bp05yx7nUb6FKJA.mp3,1,0,1,0,1_0_1_0,8
4DDoP1TewaXfjwOA.mp3,0,0,2,1,0_0_2_1,3
4G49uurnVmbRuO6q.mp3,0,0,2,1,0_0_2_1,3
4HGggyltc2DcUqYj.mp3,0,0,1,1,0_0_1_1,1
4MEI0l6SbQz1dfDo.mp3,0,0,0,1,0_0_0_1,15
4PKbJVHyaH0F01WS.mp3,0,0,1,1,0_0_1_1,1
4RVuylMIojgJixYb.mp3,0,0,1,1,0_0_1_1,1
4nl4bD8mUDpjhwq5.mp3,1,0,1,0,1_0_1_0,8
4optb6ZNsTkzhzr8.mp3,0,0,1,1,0_0_1_1,1
4qoBrVCoC2oSEycG.mp3,0,0,1,0,0_0_1_0,7
4yZwz3moftFlyIGJ.mp3,0,0,1,1,0_0_1_1,1
4zSGFF1mVVIT4X0l.mp3,0,1,1,1,0_1_1_1,5
51dl77T03HHRvrAJ.mp3,1,1,1,0,1_1_1_0,4
5ByeagXfg3Yw7my1.mp3,0,0,1,1,0_0_1_1,1
5CnBh0fLso79stnz.mp3,0,0,1,1,0_0_1_1,1
5GJJXM3toU6ieQmK.mp3,0,0,1,1,0_0_1_1,1
5I2lNeSIyTda3dh8.mp3,0,0,1,1,0_0_1_1,1
5NJOQmO3QzcaXIte.mp3,1,0,2,0,1_0_2_0,0
5O7FwgZCHwmnfcCX.mp3,0,1,0,1,0_1_0_1,13
5U2lTTsocaMzS3IH.mp3,0,0,1,1,0_0_1_1,1
5U6m90U1Qf6OCgRZ.mp3,0,0,1,1,0_0_1_1,1
5V4XeFBBXfbz3mJv.mp3,1,0,0,1,1_0_0_1,-1
5VF58lQeNLglGS3v.mp3,1,0,0,0,1_0_0_0,16
5W2mECRrOe3LUiDe.mp3,0,0,1,1,0_0_1_1,1
5W7ljKgcDsfBf7xY.mp3,0,1,1,1,0_1_1_1,5
5Wv2GSwBdQfdei32.mp3,0,1,2,1,0_1_2_1,17
5XCea0nAhX8mX35z.mp3,0,0,1,1,0_0_1_1,1
5YVhBRyFthheI8dO.mp3,0,0,1,1,0_0_1_1,1
5gdWWKmh1zdkknWj.mp3,0,0,0,1,0_0_0_1,15
5nL5vCE8IHj9emsA.mp3,0,0,1,1,0_0_1_1,1
5ne8VF84wA1KgHyy.mp3,1,1,1,0,1_1_1_0,4
5oX0ZKKgsP7wSfU6.mp3,0,0,0,1,0_0_0_1,15
5uu1vspw7LFPSksS.mp3,0,0,1,1,0_0_1_1,1
614nqNgeruFgyWJW.mp3,0,0,2,1,0_0_2_1,3
63pJCoIKcE3pgCl4.mp3,0,0,1,1,0_0_1_1,1
65Mp5rxG0Bjd0Fpr.mp3,0,0,1,1,0_0_1_1,1
68AfbH6aUVyu4NSy.mp3,0,0,1,1,0_0_1_1,1
6CLhAItze5KngG73.mp3,0,0,2,1,0_0_2_1,3
6Cg3gX1U71vpA82Z.mp3,0,0,1,1,0_0_1_1,1
6F6dOdM6jDsI5kzR.mp3,0,1,1,1,0_1_1_1,5
6FSM3jcUOvPY8oga.mp3,0,0,1,1,0_0_1_1,1
6Hbh6ELVYeGmHfpv.mp3,0,0,2,1,0_0_2_1,3
6LFE74SYkKKcIEmj.mp3,0,1,1,1,0_1_1_1,5
6U7JkeeMbKGL1GLH.mp3,1,0,0,0,1_0_0_0,16
6UGeW7eBIJb4rTG0.mp3,1,0,1,0,1_0_1_0,8
6UHk2TM1i23DdSxo.mp3,0,0,1,1,0_0_1_1,1
6UuiKAWUsl0Ckxrn.mp3,1,1,1,0,1_1_1_0,4
6iMdTWsNcwhYUbhe.mp3,1,1,2,0,1_1_2_0,11
6jTNLP3p3mpmEJyL.mp3,0,0,1,1,0_0_1_1,1
6lniTCjo8TaYm1un.mp3,0,0,2,1,0_0_2_1,3
6sPsyoJpkAmZTfzL.mp3,0,0,1,1,0_0_1_1,1
76OvNnTKbugs8vXS.mp3,0,0,1,1,0_0_1_1,1
78r8TalTgmZLkSUx.mp3,0,0,2,1,0_0_2_1,3
79QcdhpXxW25uSdA.mp3,1,1,1,0,1_1_1_0,4
7BcozJ0epw9QNXcd.mp3,0,1,2,1,0_1_2_1,17
7KWv05tDShhDLVEm.mp3,0,0,0,0,0_0_0_0,14
7LCcIFV50YEX9OTw.mp3,0,0,1,0,0_0_1_0,7
7LGd2bga52aOD4V0.mp3,0,0,0,1,0_0_0_1,15
7WCzT2gCk8Qq50AH.mp3,0,0,0,1,0_0_0_1,15
7XHoS0hQX4TNJrbH.mp3,0,0,1,1,0_0_1_1,1
7XPNBlkIsGVoF4MN.mp3,1,1,0,0,1_1_0_0,10
7XjW2T17hwlXP5Mw.mp3,1,1,1,0,1_1_1_0,4
7YaM7rV8r75G9CfH.mp3,1,1,1,0,1_1_1_0,4
7kuhYPJtTInDvGjE.mp3,1,0,1,1,1_0_1_1,12
7mV00HS35dj0l8hH.mp3,1,1,1,0,1_1_1_0,4
7z0WyQ350kAwb8nX.mp3,0,0,1,1,0_0_1_1,1
7z9iheIcuo5jvNpS.mp3,0,1,1,1,0_1_1_1,5
80JNPqKZN9isTTfQ.mp3,1,1,1,0,1_1_1_0,4
83QFETIVZb6103cZ.mp3,0,1,0,1,0_1_0_1,13
84RnKksKoEAaNH2C.mp3,0,0,2,1,0_0_2_1,3
864gXMnkMUcuRMVo.mp3,0,0,2,1,0_0_2_1,3
87zZEj7Rx99ArKnP.mp3,0,0,0,1,0_0_0_1,15
8BxAPNxg5Dhamq5R.mp3,0,0,1,1,0_0_1_1,1
8CvQMNNPmZrfsxdQ.mp3,0,0,1,1,0_0_1_1,1
8SX4uIpOoc04eyuj.mp3,0,0,0,0,0_0_0_0,14
8UMmucynYE7nfi2S.mp3,0,0,1,1,0_0_1_1,1
8URFbJvh6yRV8tsp.mp3,0,0,1,1,0_0_1_1,1
8XVpRsgWPjK0SltI.mp3,0,0,1,1,0_0_1_1,1
8YIf6yx2zgrACgHo.mp3,0,0,1,1,0_0_1_1,1
8YfXZHGTaHIHPV7d.mp3,1,0,1,1,1_0_1_1,12
8ZqqgbCYM2p2AuL0.mp3,0,0,0,1,0_0_0_1,15
8iKJv9A9US9O0BGK.mp3,1,1,1,0,1_1_1_0,4
8kQ5f0rJXvkbzmlb.mp3,1,0,1,1,1_0_1_1,12
8keAhBJumHlc8qe9.mp3,0,0,1,1,0_0_1_1,1
8lhlPWt49G2nZ8Xq.mp3,0,0,1,1,0_0_1_1,1
8wKC5FntWUa1dt8J.mp3,0,1,1,1,0_1_1_1,5
93bh0klE1bEWDqJT.mp3,0,1,1,1,0_1_1_1,5
95P7yKTZPR3Gl4sO.mp3,1,1,1,0,1_1_1_0,4
9BRPFWhSRCiGKaV8.mp3,1,0,0,1,1_0_0_1,-1
9Lpg2ZDiCgU2c4b7.mp3,0,0,1,1,0_0_1_1,1
9SLEBErmisxSGi5T.mp3,1,1,0,0,1_1_0_0,10
9VIAXjVUFHwYYtKz.mp3,0,0,1,1,0_0_1_1,1
9W5dx9juM1cHmOvc.mp3,0,1,1,1,0_1_1_1,5
9WLLkBaxO0uRD9je.mp3,1,1,1,0,1_1_1_0,4
9XuHsLPy8AFx5Ify.mp3,0,0,2,1,0_0_2_1,3
9YW4JrQ95J8oyOa7.mp3,0,0,1,1,0_0_1_1,1
9aaDUrIw4MktBkln.mp3,1,0,0,0,1_0_0_0,16
9c6VvrYXQWZkBpx7.mp3,0,0,1,1,0_0_1_1,1
9fMl0vOAqCN5Gw6N.mp3,1,0,0,0,1_0_0_0,16
9iW73aof6koBPvhl.mp3,0,0,2,1,0_0_2_1,3
9jlDWjTxMBDk22yP.mp3,0,0,1,1,0_0_1_1,1
9vU3nPP17a5iIENb.mp3,0,0,1,1,0_0_1_1,1
9vbSPIfz9xnodpD1.mp3,0,0,0,1,0_0_0_1,15
9yoPQ4HRChNlEltd.mp3,0,0,1,1,0_0_1_1,1
9zXUDmUblKKAgYpS.mp3,0,0,1,0,0_0_1_0,7
A05vPpWfmwX0im14.mp3,0,1,1,1,0_1_1_1,5
A4kQ0YNHoLojM7rW.mp3,1,1,1,0,1_1_1_0,4
A7RKLqNZ6e7pYy9J.mp3,0,0,2,1,0_0_2_1,3
ACSZNR2HtqVtSVLa.mp3,0,0,1,1,0_0_1_1,1
AGbzkAUbO0rr1j0f.mp3,0,0,1,1,0_0_1_1,1
AHNwB8bLWjXJurv5.mp3,0,0,1,1,0_0_1_1,1
AOkQsOIzbnu9V1aJ.mp3,1,1,1,0,1_1_1_0,4
Ab2iTsTqykpUd23J.mp3,0,0,2,1,0_0_2_1,3
AcXSiXyimq5sCXqX.mp3,1,1,1,1,1_1_1_1,18
AfQ6cGF9mxHmmI2r.mp3,0,0,1,1,0_0_1_1,1
Afgpa0SpeG2mQTfq.mp3,1,1,1,0,1_1_1_0,4
AgCsyJfoEGxqV6I8.mp3,0,0,1,1,0_0_1_1,1
AijxzJXCRWkOeLRR.mp3,0,0,1,1,0_0_1_1,1
AooXqPPSAfFxbJ8C.mp3,1,1,1,0,1_1_1_0,4
ArJGMpFcEtEpVMe4.mp3,0,1,2,1,0_1_2_1,17
Atz9oxn8jzCs8jer.mp3,0,1,1,1,0_1_1_1,5
AvPO2IGlCy8F2Lhg.mp3,1,1,1,0,1_1_1_0,4
AymHw6aJMKOYfMgF.mp3,1,1,1,0,1_1_1_0,4
AzPqK9y29WlYxY7s.mp3,0,0,1,0,0_0_1_0,7
B730kt7WB6VyAnpL.mp3,1,1,2,0,1_1_2_0,11
B7KGt1Gg3AZ6mVr7.mp3,1,1,1,0,1_1_1_0,4
BBvtYhRNpNeA94qS.mp3,0,0,1,1,0_0_1_1,1
BGc3sRuSD1HKwZAs.mp3,0,0,2,1,0_0_2_1,3
BQXDFIG59nwcsYMY.mp3,0,0,1,1,0_0_1_1,1
BjUQ1uFD4FH7t9KP.mp3,0,1,0,1,0_1_0_1,13
BowEKP5LpKdaas3B.mp3,1,1,1,0,1_1_1_0,4
Bpy4kvM3vQGJwrSN.mp3,1,0,1,0,1_0_1_0,8
Bq7BImkDQGyyvYvI.mp3,1,1,0,0,1_1_0_0,10
Buy4QIq38ULa2bVd.mp3,1,0,1,0,1_0_1_0,8
BvXIfTZTc8YiwUaW.mp3,0,0,1,1,0_0_1_1,1
Bxe5MiHRcyCWVFkM.mp3,0,0,2,1,0_0_2_1,3
C20qIQ1clDTxVvBP.mp3,0,0,1,1,0_0_1_1,1
CEPBRdpPondgmEX8.mp3,0,1,1,0,0_1_1_0,2
CHQcK4iEuvHj8HWK.mp3,0,0,1,1,0_0_1_1,1
CHfEXgVnhqnjphMU.mp3,0,0,1,1,0_0_1_1,1
COVQ2n4cSoyr3eQS.mp3,0,0,1,1,0_0_1_1,1
CPXSa2MGLa3310EX.mp3,1,1,1,0,1_1_1_0,4
CaR8UnowNJUR5Dib.mp3,0,1,2,1,0_1_2_1,17
CfSqjA4bPBJKF6y5.mp3,0,0,1,1,0_0_1_1,1
Ch8DFXLsdSVTVMb6.mp3,0,1,0,0,0_1_0_0,19
CjJhdk4AzZGSBybO.mp3,1,1,1,0,1_1_1_0,4
CkYybhteLNSBZ1yv.mp3,0,1,1,1,0_1_1_1,5
CtC4ep7l8KcDdhPd.mp3,1,1,1,0,1_1_1_0,4
Cux8RPfzAmaHRtnv.mp3,0,0,2,1,0_0_2_1,3
CvD4RX0sy7r5Yh2U.mp3,0,0,2,1,0_0_2_1,3
D1zJwrr3z1feMntO.mp3,1,1,1,0,1_1_1_0,4
D8d0OA1aKuM9Bt06.mp3,0,0,1,1,0_0_1_1,1
DABLmBvQfoSTFSJJ.mp3,1,1,1,0,1_1_1_0,4
DBzvjgYY5T9GibCX.mp3,1,0,2,1,1_0_2_1,-1
DD6d5d6neEck7qEW.mp3,0,1,2,0,0_1_2_0,6
DFYwnlyPwK8KvtcT.mp3,1,1,1,1,1_1_1_1,18
DHZyC4WBZ7itccDx.mp3,1,1,1,0,1_1_1_0,4
DJleeiA6F0jtZcI1.mp3,0,0,2,1,0_0_2_1,3
DLluI6PyZ09CPOoa.mp3,0,1,1,0,0_1_1_0,2
DS18t0urt6EOMTOh.mp3,0,0,1,1,0_0_1_1,1
DUPUJ5EBmDkDXQ4x.mp3,0,0,1,1,0_0_1_1,1
DdpyQGxk1C3lUF4O.mp3,0,0,0,1,0_0_0_1,15
Dimq71AweqKvt5YC.mp3,1,1,1,0,1_1_1_0,4
DjOzEeQ5ZunRA9dF.mp3,1,1,0,0,1_1_0_0,10
DqjGSFNuJPQD9Zf0.mp3,1,1,2,0,1_1_2_0,11
E1cPmZAsGBN1Kjp6.mp3,1,1,1,0,1_1_1_0,4
EEV676UKYmmGPYFu.mp3,0,0,1,1,0_0_1_1,1
EFhbHgHoITFPIFjq.mp3,0,0,1,1,0_0_1_1,1
EIyfN95EqXZFcQIN.mp3,0,1,1,1,0_1_1_1,5
EJyEhGcZTTemZbCT.mp3,0,0,1,1,0_0_1_1,1
EMKi2uT6eNoitXsE.mp3,0,0,1,1,0_0_1_1,1
ENGkCrOt0si6naLA.mp3,0,0,1,1,0_0_1_1,1
EOr7HUsjlzw96I5V.mp3,0,0,1,1,0_0_1_1,1
EWz974aaIzv8rglw.mp3,1,0,2,0,1_0_2_0,0
EcVWYyZ2nS2tnM9z.mp3,0,0,2,1,0_0_2_1,3
EdgaJFwy2nOYWRVf.mp3,0,0,2,1,0_0_2_1,3
EeK8RGT57AXJii2A.mp3,0,0,1,0,0_0_1_0,7
Eh2fBFEGRBQScEiw.mp3,0,1,1,0,0_1_1_0,2
Erwdp7RQ4ZrwlwHf.mp3,0,1,0,1,0_1_0_1,13
EvKwtadHXz8ASHjy.mp3,0,0,1,1,0_0_1_1,1
EwJboORtiFhw0m3v.mp3,0,0,1,0,0_0_1_0,7
EwfZSasw66JMr2EM.mp3,0,0,1,1,0_0_1_1,1
EwsCvXMpON8Mc66i.mp3,0,0,1,1,0_0_1_1,1
F6adqnDjC0pkCDJA.mp3,1,1,1,0,1_1_1_0,4
FBlVS90EuXY8muuO.mp3,0,0,1,1,0_0_1_1,1
FHtPTEVuM0aMpfRi.mp3,1,1,0,0,1_1_0_0,10
FHuF6v8DVsoTq3tG.mp3,0,0,1,1,0_0_1_1,1
FKHkXF4w4ZDyXphc.mp3,0,0,1,1,0_0_1_1,1
FLw6IRMD5WZjDMhp.mp3,0,1,1,0,0_1_1_0,2
FOegBsLO4eUucK8A.mp3,0,0,1,1,0_0_1_1,1
FOnJ0nU2OpBtnKTu.mp3,0,0,1,1,0_0_1_1,1
FPOD0IPwrHzyhsTQ.mp3,0,0,1,1,0_0_1_1,1
FQ5by6eGYhVtc3mZ.mp3,0,0,1,1,0_0_1_1,1
FSpcaNAOGRexv2nQ.mp3,0,0,1,1,0_0_1_1,1
FWuktViQ0hdY2NlM.mp3,0,0,1,1,0_0_1_1,1
FXjQ1zoYGgxBvlj9.mp3,1,0,0,0,1_0_0_0,16
FdEaRmPxtj6GaDDz.mp3,1,0,2,0,1_0_2_0,0
FgrR1JNIxivl8gcV.mp3,0,0,1,1,0_0_1_1,1
FlDSMDaoMyo7wD9P.mp3,1,1,1,0,1_1_1_0,4
FmQBKwnlZKun5AIf.mp3,1,0,0,1,1_0_0_1,-1
FnMXZVE2yQj6lrZu.mp3,0,0,1,1,0_0_1_1,1
FzFPrfwDRt4MAer8.mp3,1,1,1,0,1_1_1_0,4
FzNp0GjB9bqoc8b4.mp3,0,0,1,1,0_0_1_1,1
G33jgJjzSX2AgiGj.mp3,0,0,1,1,0_0_1_1,1
G416WgomXihu98Hs.mp3,0,0,1,1,0_0_1_1,1
GGafOEsmDRTOPhCG.mp3,0,1,2,0,0_1_2_0,6
GJqAAD1ntS6jDSZr.mp3,0,0,1,1,0_0_1_1,1
GKv0rlQgvg4vilio.mp3,1,0,1,0,1_0_1_0,8
GQrnenf9u2KgqChN.mp3,1,1,0,0,1_1_0_0,10
GTQaTSnXfVEEbRnL.mp3,0,1,1,1,0_1_1_1,5
GXRs8PIzL8ckAN5L.mp3,0,1,1,1,0_1_1_1,5
GYpzrG9NDVVuyUUu.mp3,0,0,1,1,0_0_1_1,1
Gb5HL3tc3oBZ06nO.mp3,0,0,1,1,0_0_1_1,1
GlkmfIGTmkmWIGW8.mp3,0,0,1,1,0_0_1_1,1
GnLqKmPFEkKib9Ni.mp3,0,0,1,1,0_0_1_1,1
H0vKURWdVJ2DHmde.mp3,1,0,1,1,1_0_1_1,12
H2BaxzXFJPFKKnP9.mp3,0,0,1,1,0_0_1_1,1
HEVpPanNiNxRSCeA.mp3,0,0,0,1,0_0_0_1,15
HH3iYoE9TNT8ci6O.mp3,1,1,1,0,1_1_1_0,4
HIvm2uf2Fs0PRKW7.mp3,0,0,1,1,0_0_1_1,1
HOwyvixCjkNUgOym.mp3,0,0,1,1,0_0_1_1,1
HP98eSvtDiTt4YnS.mp3,1,1,1,0,1_1_1_0,4
HWanNT0ZqeO74fN8.mp3,1,1,1,0,1_1_1_0,4
HXuLNd92c1jsop6Z.mp3,1,1,1,0,1_1_1_0,4
HYmH2PMgy3IgPgVr.mp3,0,0,2,1,0_0_2_1,3
HZarggufXTzp02lF.mp3,0,0,0,1,0_0_0_1,15
HeFn6nss3qGSpYkQ.mp3,0,0,1,1,0_0_1_1,1
Hj4l46dhvB8LJzEW.mp3,0,0,2,1,0_0_2_1,3
HlsNEWLkPD9vbx6U.mp3,0,0,2,1,0_0_2_1,3
HpUwVl2JQjPGMpJh.mp3,1,0,1,0,1_0_1_0,8
I6GIwClrEQGcZ3Jg.mp3,0,0,1,1,0_0_1_1,1
IF0X3GfxmyXpWlGl.mp3,1,1,1,0,1_1_1_0,4
IOGsdEI1GMKwtjHU.mp3,0,0,2,1,0_0_2_1,3
IRmrHzmIEKCTMN38.mp3,0,0,1,1,0_0_1_1,1
IWWcIzyRpqAxNNB4.mp3,0,1,1,1,0_1_1_1,5
IYZSS2Q4LKAnqtHF.mp3,0,1,1,0,0_1_1_0,2
IeXzoy1GBDX8FOG5.mp3,0,1,0,1,0_1_0_1,13
IgpsKusx0x0bvO2U.mp3,0,0,1,1,0_0_1_1,1
Iji0qLelezpjUUOV.mp3,0,0,1,1,0_0_1_1,1
IlHIGHzRMM5fXsmv.mp3,0,1,1,1,0_1_1_1,5
It2Fuj0H55jIZ70w.mp3,0,0,1,1,0_0_1_1,1
IvHhVfeLHHkXZkYy.mp3,0,0,1,1,0_0_1_1,1
J188n583RR0IJdpI.mp3,0,1,1,0,0_1_1_0,2
J7DoQNIemXuTyv7Y.mp3,1,1,1,0,1_1_1_0,4
J8Q6ebEDQ3W7wOCr.mp3,1,0,1,1,1_0_1_1,12
J9Cy4faFT2SmkgZd.mp3,0,0,1,1,0_0_1_1,1
JCjjnzObRD1Z5sda.mp3,1,1,1,0,1_1_1_0,4
JD0PvbywrB3yvKgx.mp3,0,0,1,0,0_0_1_0,7
JEYsiEF9paTViatd.mp3,1,1,0,0,1_1_0_0,10
JP6T1EGCfXwS6qHA.mp3,1,1,1,0,1_1_1_0,4
JPt3d6I02o8NZlOl.mp3,0,0,1,1,0_0_1_1,1
JQ0BjdDtuR9VTEvj.mp3,0,1,1,1,0_1_1_1,5
JUWHRdg6KEa5VqqK.mp3,0,0,0,0,0_0_0_0,14
JUvEbBI6OZIYleOq.mp3,0,0,1,1,0_0_1_1,1
JXRY7AgRkZYWDEhp.mp3,0,0,1,1,0_0_1_1,1
Ja6sG7NsgUKEI63U.mp3,0,0,1,1,0_0_1_1,1
Jao7A2P5Ss2Rohuf.mp3,0,0,0,1,0_0_0_1,15
Jbi4LP9Ita4veuzL.mp3,0,0,1,1,0_0_1_1,1
JgPHGh5dz3ah6M4l.mp3,0,0,0,1,0_0_0_1,15
JlfSEFOyxMZ8v1U5.mp3,0,0,2,1,0_0_2_1,3
JtpeHN12dsXf641d.mp3,1,0,1,0,1_0_1_0,8
Jxh3OJyi0LZLaJQa.mp3,1,1,0,0,1_1_0_0,10
Jxw0Z9TKMfs9MESm.mp3,0,1,1,1,0_1_1_1,5
JyMlKHY9RjcJKjQh.mp3,1,1,0,0,1_1_0_0,10
K14eALIcdBbOWyBB.mp3,0,1,2,1,0_1_2_1,17
K2RPxbMwfDlu5neK.mp3,1,1,1,0,1_1_1_0,4
K6qx6AHu6FsvN02I.mp3,1,1,0,0,1_1_0_0,10
KDRaUOj0EXlGbZny.mp3,0,0,1,1,0_0_1_1,1
KFl1UaQWKchPyQyN.mp3,0,0,1,1,0_0_1_1,1
KGG5CrZVp4BHD3Wg.mp3,1,0,2,0,1_0_2_0,0
KR83umFx9lfbCT1E.mp3,1,1,0,0,1_1_0_0,10
KVeUK82exHU1qwBH.mp3,0,1,1,1,0_1_1_1,5
KWZJcRVzsBg8OmLi.mp3,0,1,1,1,0_1_1_1,5
KYCkDEy0XZI3bjix.mp3,0,1,1,1,0_1_1_1,5
KcFV0wWs4MWaujLx.mp3,0,0,1,1,0_0_1_1,1
KgNF61oNwoYWFXR7.mp3,1,1,1,0,1_1_1_0,4
KhAwPAb5HxUxe2SJ.mp3,1,1,1,0,1_1_1_0,4
Kw8qCcjfCenEQxTc.mp3,0,0,2,1,0_0_2_1,3
L01RTMInswbMGwsA.mp3,1,1,2,0,1_1_2_0,11
L1Ak9YeGJfHmdeYu.mp3,0,0,1,1,0_0_1_1,1
L2Eqq4UFuySQrT0O.mp3,0,0,1,1,0_0_1_1,1
L2PMzVkCfwku97LT.mp3,1,1,1,0,1_1_1_0,4
L5kel9ii1NItXG7F.mp3,0,0,1,1,0_0_1_1,1
L9OWTYnCTooeJcvR.mp3,1,1,1,0,1_1_1_0,4
LDbgoCzcdtdrryNq.mp3,0,1,1,1,0_1_1_1,5
LMIgBOnCCTK8OtHu.mp3,0,0,1,0,0_0_1_0,7
LNz20W3npgeBSPNJ.mp3,1,1,2,0,1_1_2_0,11
LPprTpur7wlD9hGq.mp3,0,0,1,1,0_0_1_1,1
LRCUw5nXAQwOhfOA.mp3,1,1,1,0,1_1_1_0,4
LSbtaNWBHzNKHa2D.mp3,1,0,1,0,1_0_1_0,8
LZ0FxlMsPjFYmVZY.mp3,1,1,1,0,1_1_1_0,4
Lc9cs8nhV7t3HTij.mp3,0,0,1,1,0_0_1_1,1
LcX1nGx58YcSWjfc.mp3,0,1,1,1,0_1_1_1,5
LnL9qt6EC4VA0lGS.mp3,1,1,0,0,1_1_0_0,10
LoYWaXv5PTPVV2rq.mp3,1,1,1,0,1_1_1_0,4
LpAQZZJZVyyZqCmB.mp3,1,0,1,0,1_0_1_0,8
LqeJ6YtImxR8UnlT.mp3,1,1,0,0,1_1_0_0,10
LrUg8AxEqwUiELnU.mp3,0,1,1,1,0_1_1_1,5
LsU4mqdB7sZuNBbx.mp3,0,0,0,1,0_0_0_1,15
LupdAWLBwgPcR5vH.mp3,1,1,0,0,1_1_0_0,10
M1aGgogF0dGiRiXA.mp3,1,1,1,0,1_1_1_0,4
