id,cluster_id_Energy_and_Dynamics,cluster_id_Harmony,cluster_id_Rhythm,cluster_id_Timbre,cluster_fingerprint,DBSCAN_Cluster
2FHkgbZn0ZQkM4x5.mp3,0,0,3,1,0_0_3_1,19
2FjUxVL26sbveusa.mp3,1,1,1,0,1_1_1_0,3
2J944aZUIaxcJNYo.mp3,0,0,1,1,0_0_1_1,20
2RCiXlqfzBgsPjRp.mp3,1,1,1,0,1_1_1_0,3
2YMSgQjiDyRpOh2D.mp3,1,1,5,0,1_1_5_0,9
2eY0HMvDlPpdM6u5.mp3,0,0,6,1,0_0_6_1,21
2ehQsRiTWwLKruA8.mp3,0,1,4,0,0_1_4_0,22
2fwmmHiKaZqDUlY0.mp3,0,0,0,0,0_0_0_0,-1
2qHc9f2S4kXLEYyn.mp3,0,1,5,0,0_1_5_0,23
2qxOn906ReTdyxk5.mp3,1,1,1,0,1_1_1_0,3
2rQIR1r8AU6TuVif.mp3,0,0,1,1,0_0_1_1,20
2ua2QeZmz3kBTLdO.mp3,0,1,0,1,0_1_0_1,24
2usboyvZ9wRqKaKQ.mp3,0,0,6,1,0_0_6_1,21
2uxmnjPUkQRCURoP.mp3,1,0,2,1,1_0_2_1,14
324q6xSpCRqQY1xq.mp3,0,1,5,0,0_1_5_0,23
36mogkQR5VcNWzZP.mp3,1,1,6,0,1_1_6_0,25
36rl8OoSE3IAhlzw.mp3,1,1,5,0,1_1_5_0,9
38PtCqCFeC5xdX8R.mp3,0,1,5,1,0_1_5_1,10
3BLMuKJuyoYjilDV.mp3,1,1,1,0,1_1_1_0,3
3BUyaFmtSuTUs0Rf.mp3,1,1,1,0,1_1_1_0,3
3Ba8xp9dbzsLscPF.mp3,0,1,1,1,0_1_1_1,1
3CP0a854FeGN4eJV.mp3,1,0,1,0,1_0_1_0,0
3ErV85kWuvu7qcD5.mp3,1,0,6,0,1_0_6_0,26
3GGg4XLPiJgFZdEW.mp3,1,1,1,0,1_1_1_0,3
3Q4O1XZOkiVr7iw5.mp3,0,0,4,1,0_0_4_1,27
3RhR1Xu2anWmVXSH.mp3,1,0,1,0,1_0_1_0,0
3Yt2E7nr9xzr1HnA.mp3,1,0,1,0,1_0_1_0,0
3ZbrrRQHcFkpTHTt.mp3,0,0,5,1,0_0_5_1,5
3a18NPCxnMZMxkJh.mp3,1,1,5,0,1_1_5_0,9
3a2PK7WYpwnVdofa.mp3,1,1,1,1,1_1_1_1,8
3blfcAbMeatZnqzS.mp3,0,1,6,1,0_1_6_1,13
3fZp4ygs3d0ILKh8.mp3,1,1,1,0,1_1_1_0,3
3hdg1EjcxF0ZHlz0.mp3,1,1,3,0,1_1_3_0,28
3sbVEIWr43nEsLjG.mp3,1,1,5,0,1_1_5_0,9
3sbVM40hDB3hFoIh.mp3,1,1,0,1,1_1_0_1,29
3tzuKHEjjkxQqFil.mp3,0,0,4,1,0_0_4_1,27
48NT5d64SysnFNhs.mp3,1,1,6,0,1_1_6_0,25
4BHY1Hg5QlrqTaJ2.mp3,0,0,1,1,0_0_1_1,20
4GSrif3dvV3xFXQR.mp3,0,1,2,1,0_1_2_1,30
4Ir47GrkeKdjsEe0.mp3,0,0,6,1,0_0_6_1,21
4WbWwW5FOUnFNWHR.mp3,1,1,4,0,1_1_4_0,-1
4gMuVWDrTgZsGrlR.mp3,1,0,6,0,1_0_6_0,26
4q6mc4jq1azB0Nvp.mp3,1,0,5,1,1_0_5_1,4
4tfGOr2LKS1LK9G1.mp3,1,0,6,1,1_0_6_1,31
4u4mvN9CL3okJvsX.mp3,0,0,6,1,0_0_6_1,21
51I0DcoRVfkiRDeR.mp3,1,1,3,1,1_1_3_1,32
574uGj2NoOriKFjv.mp3,1,0,1,1,1_0_1_1,15
57rZkl1awqXeIuOn.mp3,1,1,1,0,1_1_1_0,3
58TJYbfheuYKf4hw.mp3,1,1,5,0,1_1_5_0,9
5A18rfAjC3mmUBbC.mp3,1,1,1,0,1_1_1_0,3
5GgAsfbpJyOXT3qy.mp3,1,0,3,1,1_0_3_1,33
5K1b4ATjaVN0okfY.mp3,1,1,2,1,1_1_2_1,34
5ON3bRQEp1L9NKPk.mp3,1,1,6,0,1_1_6_0,25
5QEI9kdk62cYDv9c.mp3,1,1,1,0,1_1_1_0,3
5Tz1Zb7w51cfasAv.mp3,0,1,3,1,0_1_3_1,2
5cMiEqUoO0sGTPdw.mp3,1,0,1,0,1_0_1_0,0
5i9Rj9XyqhEfSegl.mp3,1,1,6,1,1_1_6_1,35
5iwqTicdZjaKDNs1.mp3,1,1,6,0,1_1_6_0,25
5oapMO2vAFdS14b5.mp3,1,0,6,0,1_0_6_0,26
5uOdMFtDM9mFxvQI.mp3,1,1,1,0,1_1_1_0,3
5yAZ18M1iM4Qdwml.mp3,2,1,1,0,2_1_1_0,-1
608RAorKOvSj4T7t.mp3,1,1,1,0,1_1_1_0,3
61D4Yivcov6KgE8v.mp3,0,0,2,1,0_0_2_1,17
6AxatcMkJl4zni8p.mp3,0,0,3,1,0_0_3_1,19
6Ftw9le2dPbPYn9i.mp3,1,1,1,0,1_1_1_0,3
6ORfN6MoG89BBNm7.mp3,1,0,0,0,1_0_0_0,36
6Pqz6EiSPFD4XS8x.mp3,0,1,1,1,0_1_1_1,1
6RatnqsMZ1fhyMOd.mp3,0,0,1,1,0_0_1_1,20
6Tp3igNNkyxzqcLA.mp3,0,0,1,1,0_0_1_1,20
6WjPtBXpR9phW4xh.mp3,0,0,4,1,0_0_4_1,27
6a5biGEKES5rUMJe.mp3,0,1,1,1,0_1_1_1,1
6bawG7C6rEFNzc7B.mp3,0,1,2,1,0_1_2_1,30
6ggzwRaLqLEVEqre.mp3,0,1,2,0,0_1_2_0,37
6iiSfk5dDk9nCKVv.mp3,0,0,4,0,0_0_4_0,-1
6pEFUKZ4bxSbth7y.mp3,1,1,6,1,1_1_6_1,35
6yTtAz3GaPM1a8MK.mp3,1,0,1,0,1_0_1_0,0
6zKE7jF5R6kuB1pK.mp3,1,1,0,1,1_1_0_1,29
77eJu9yh2pCko9FL.mp3,1,1,5,0,1_1_5_0,9
7ChVXvOHZmFm6Ala.mp3,1,1,2,0,1_1_2_0,7
7FduD6Fnj99gk9k5.mp3,0,1,5,0,0_1_5_0,23
7Vx1EioTcdCYHohm.mp3,0,0,6,1,0_0_6_1,21
7WMFIr9osf1A4Wgl.mp3,1,0,6,1,1_0_6_1,31
7cTImwwAUZufwCqc.mp3,0,1,5,1,0_1_5_1,10
7hKdh85WgKXmGXhW.mp3,1,1,5,0,1_1_5_0,9
7hdiuu05ukBgaKd4.mp3,1,1,0,0,1_1_0_0,38
7lfWuF3dZT4vNcPp.mp3,1,1,6,0,1_1_6_0,25
7qdMz3lobvDHC4Jx.mp3,0,0,4,1,0_0_4_1,27
7wfj1RYJxB0K5GnC.mp3,1,1,1,0,1_1_1_0,3
80hJG0bdyrERvpUe.mp3,1,1,6,1,1_1_6_1,35
86ULlkqPPplrJYz1.mp3,1,1,5,1,1_1_5_1,6
87Ct1HWIQ8QBLuP9.mp3,1,0,2,1,1_0_2_1,14
87VyA3fWxPzCtqvY.mp3,0,0,6,1,0_0_6_1,21
87ygfhIwkCh1agZV.mp3,0,1,7,1,0_1_7_1,39
8AgOGLKIJZ1LgKzl.mp3,0,0,3,1,0_0_3_1,19
8B13OV03xd8qY8JQ.mp3,0,0,5,1,0_0_5_1,5
8Bd8GMQyEPVovlhu.mp3,1,1,3,1,1_1_3_1,32
8GABsiRNLJ9k8uTT.mp3,0,0,6,1,0_0_6_1,21
8IZA0EGeh4S3uo8N.mp3,0,0,5,1,0_0_5_1,5
8JisP1L8ktIE6Eg1.mp3,1,1,5,0,1_1_5_0,9
8KvOcLJspl9pgjjz.mp3,0,0,4,1,0_0_4_1,27
8Nhq9B5Dur6YALHx.mp3,0,0,4,1,0_0_4_1,27
8NwQgivFs60UIivu.mp3,1,0,5,0,1_0_5_0,40
8OWXB9w9iyau8g1o.mp3,1,1,3,0,1_1_3_0,28
8QtIaG8jLfXXWH5f.mp3,1,1,6,0,1_1_6_0,25
8SPcuXJukUAGC5yT.mp3,1,1,0,0,1_1_0_0,38
8YoOD9snfBU3d1Xh.mp3,1,0,5,0,1_0_5_0,40
8oVmZB9m77Pfx1eK.mp3,1,1,5,0,1_1_5_0,9
8ppvbO9fr66qIong.mp3,1,1,1,0,1_1_1_0,3
8wu8INYkAx0b8LiM.mp3,1,0,1,0,1_0_1_0,0
8xmezHdwbzUPUrn5.mp3,1,1,1,0,1_1_1_0,3
91KFIRiQ8PFpjHQQ.mp3,1,1,1,0,1_1_1_0,3
99TGOj3j5GlKzzN6.mp3,0,0,4,1,0_0_4_1,27
9CK6u8eEnT39ALwa.mp3,0,0,1,1,0_0_1_1,20
9NicBM3pGQLAwsy9.mp3,0,0,1,1,0_0_1_1,20
9P3YHMQf6IzalPcE.mp3,1,0,2,1,1_0_2_1,14
9YzV6sxzCaBmvoWT.mp3,1,0,6,0,1_0_6_0,26
9dih3e1IumF2IXvS.mp3,0,0,5,1,0_0_5_1,5
9emxothc6DRepCCU.mp3,1,1,7,0,1_1_7_0,18
9fkjY1kVUZYVXQ2c.mp3,1,0,1,1,1_0_1_1,15
9hlXwryun2T1D5lq.mp3,1,0,1,1,1_0_1_1,15
9l8hvmTob2dl8uBV.mp3,1,1,1,0,1_1_1_0,3
9p2dKEgyfJJPZll3.mp3,1,1,6,1,1_1_6_1,35
9rPK1qEdVPHtbJTM.mp3,1,1,1,0,1_1_1_0,3
9w9gcgpKBBcZMXHL.mp3,0,1,1,1,0_1_1_1,1
9wVMVj3NEoSnQDwH.mp3,1,0,2,0,1_0_2_0,41
9xE3v7l4ZcPeZeG7.mp3,1,1,0,0,1_1_0_0,38
9yqcwWJcf5nd7ONf.mp3,1,1,1,0,1_1_1_0,3
A0FhjqfCbVjmcUSF.mp3,0,1,1,1,0_1_1_1,1
A8EGvivhiQbW1dTE.mp3,1,1,2,1,1_1_2_1,34
A9ihY5XGgH5MxQOH.mp3,0,0,6,1,0_0_6_1,21
A9mFjxtOJ5Dvjc8A.mp3,0,1,1,1,0_1_1_1,1
ACn0nagC5lgA1qlA.mp3,1,0,7,0,1_0_7_0,12
AImftcblX6sGlwjj.mp3,1,1,1,0,1_1_1_0,3
AMf65XxWqQKsZIzc.mp3,0,0,6,1,0_0_6_1,21
ANK7x7Rms0pHTrQF.mp3,1,0,1,0,1_0_1_0,0
ASV7ZlJlusibHFL1.mp3,0,1,3,0,0_1_3_0,42
AT0nPgtUneEvRI3e.mp3,1,1,0,0,1_1_0_0,38
ATInCSp2SpcDtDer.mp3,0,1,3,1,0_1_3_1,2
AX2d3egcTHJ4BwMw.mp3,1,0,2,0,1_0_2_0,41
AXOUuRRMJMWvYcOv.mp3,0,1,1,0,0_1_1_0,43
AZcrUvEW2UCZURkx.mp3,0,1,4,1,0_1_4_1,44
Aa4lm2QfFQwRwYTj.mp3,1,1,6,0,1_1_6_0,25
AdvsGvbHGLuZWWbd.mp3,0,1,0,1,0_1_0_1,24
AfRCyoI94bsYGQmC.mp3,1,0,6,0,1_0_6_0,26
AgPod69k93SDTywU.mp3,1,0,1,0,1_0_1_0,0
AqRzSUpMKbfwBOlo.mp3,1,1,1,0,1_1_1_0,3
AslhT7HVUd7KOt4q.mp3,0,1,2,1,0_1_2_1,30
B0AiFGYnKd4iXT94.mp3,0,1,6,1,0_1_6_1,13
B0OmvhP7Fui22iRf.mp3,0,0,5,1,0_0_5_1,5
B4lswxqUXmsJeejN.mp3,1,0,5,0,1_0_5_0,40
BHAoq8AOBLfkJcjt.mp3,1,1,3,1,1_1_3_1,32
BJVVaudyB9SyL2jF.mp3,1,0,1,0,1_0_1_0,0
BK3saderKQ6a5nyH.mp3,0,1,0,1,0_1_0_1,24
BPj1uORyW6QDZOQt.mp3,0,1,1,1,0_1_1_1,1
BRstzu2dKENKhcwe.mp3,1,0,6,1,1_0_6_1,31
BSlxhPyzc98Wtzka.mp3,0,0,6,1,0_0_6_1,21
BT2tcwBRQbuAL8w7.mp3,0,0,2,1,0_0_2_1,17
BYQVgfxHs23QiLta.mp3,1,1,5,0,1_1_5_0,9
BbQVeEmdpzOjcojv.mp3,1,1,1,0,1_1_1_0,3
BhhQupBN7HavXPLl.mp3,0,1,2,1,0_1_2_1,30
BkHrtiYX1FjKb9Vu.mp3,1,0,1,0,1_0_1_0,0
ByNkSnMOC0TGQcKW.mp3,1,1,1,1,1_1_1_1,8
BzCAOCwqJysekG4A.mp3,1,1,1,0,1_1_1_0,3
C0dp6XBEZEGgdgLN.mp3,0,0,4,1,0_0_4_1,27
C4jjXr5yx9KxZhjk.mp3,1,0,1,0,1_0_1_0,0
C6xuZ7KYA4E7kXPd.mp3,1,1,0,0,1_1_0_0,38
C8JDHDezLHG2yW0K.mp3,1,1,3,0,1_1_3_0,28
CCMxX0jek8HtXCnS.mp3,0,0,0,1,0_0_0_1,45
CCwtoSBa9TvL5YQS.mp3,0,1,4,1,0_1_4_1,44
CICSOtsKTr1Fo6Cd.mp3,0,0,4,1,0_0_4_1,27
CM4pRodE4oYfhMhC.mp3,1,1,1,0,1_1_1_0,3
CO7LSzsZUPXdxFjH.mp3,1,0,2,0,1_0_2_0,41
CXhz53wqxF89BTSo.mp3,0,0,5,1,0_0_5_1,5
Cb0n4r0f1TKfiKkr.mp3,0,0,2,1,0_0_2_1,17
CmqHvJDU7qvDI1F8.mp3,1,0,1,0,1_0_1_0,0
CsADnHYE8KoheoFd.mp3,1,1,1,0,1_1_1_0,3
Cu7RgD4Yc4Q65Ggg.mp3,0,0,0,1,0_0_0_1,45
CwEiX28Nd6zd5zhB.mp3,1,1,5,0,1_1_5_0,9
CwY74hzeF9T7BSvR.mp3,0,1,2,1,0_1_2_1,30
D5gynt2NOGjvQd43.mp3,0,1,2,1,0_1_2_1,30
DDT9LSdJoGeSjWtK.mp3,1,1,7,0,1_1_7_0,18
DDtJbl5qDTH2OGFy.mp3,0,1,4,1,0_1_4_1,44
DEl70kWwedoIYG01.mp3,1,1,5,1,1_1_5_1,6
DIFc8qmbevUAOAR8.mp3,1,1,6,0,1_1_6_0,25
DIaQtZb21ZTkOZFZ.mp3,1,1,6,0,1_1_6_0,25
DLxu4Y8ISmd6NI9c.mp3,1,1,3,0,1_1_3_0,28
DTim6DQ4wlO1Evsp.mp3,1,1,3,0,1_1_3_0,28
DjgwnCCXsSgExZ6S.mp3,0,0,4,1,0_0_4_1,27
DnO1Sm8K3PGXF5lg.mp3,1,1,1,0,1_1_1_0,3
DnmDTxWfY2zou6mj.mp3,1,0,1,0,1_0_1_0,0
Do85yZHu8hWqKNgd.mp3,0,0,6,1,0_0_6_1,21
DofNLm34rlZJBSWM.mp3,0,0,1,1,0_0_1_1,20
DrGYu7hdIOqBFUU0.mp3,0,0,6,1,0_0_6_1,21
DzIivP0BaNVaIkun.mp3,1,1,7,0,1_1_7_0,18
E0oblhnBNQ3fr8GV.mp3,1,0,1,0,1_0_1_0,0
E75KCu9i6u3BrxIL.mp3,0,0,4,1,0_0_4_1,27
EAyQ6WPdjRDuMqv0.mp3,0,0,2,1,0_0_2_1,17
ECcHDOR6pEVvqw2m.mp3,0,0,1,0,0_0_1_0,46
EGpOug2E84zVRtS5.mp3,1,0,3,0,1_0_3_0,47
EQpnBGhlHZE5cg9W.mp3,0,1,1,0,0_1_1_0,43
EQuvd0TM1euwsgX1.mp3,1,1,1,1,1_1_1_1,8
EUH98mnY8hvfDyPw.mp3,1,0,2,0,1_0_2_0,41
EVHXu5MhyaMcvjlB.mp3,1,1,1,0,1_1_1_0,3
EVNEud8hO5cnLlx5.mp3,1,0,1,1,1_0_1_1,15
EYRYj6axzBtPctHS.mp3,0,0,0,1,0_0_0_1,45
EYsGuRH184O0e3Nc.mp3,1,1,1,0,1_1_1_0,3
EbwwtwxUyP8ByRap.mp3,1,0,6,0,1_0_6_0,26
Ec5cVr2IDDwaCY9T.mp3,0,1,5,1,0_1_5_1,10
ElJoj6bWmBqrvSzf.mp3,1,0,1,1,1_0_1_1,15
EqC9M4SJpuaHtkUG.mp3,0,0,0,1,0_0_0_1,45
EqSPx8gem8AYg5z9.mp3,0,1,5,1,0_1_5_1,10
Eqy6Q1kQtEG6Bwsg.mp3,1,0,1,1,1_0_1_1,15
ErxikR78mqecTQM4.mp3,1,1,1,0,1_1_1_0,3
EuFKcEtJ08PSZ3eH.mp3,0,1,7,1,0_1_7_1,39
EuPNHDCzljZDyxid.mp3,0,1,5,1,0_1_5_1,10
F197N9ohugnevOrV.mp3,1,1,5,0,1_1_5_0,9
F1NnZIUSaQR1j3vu.mp3,1,1,1,0,1_1_1_0,3
F7XMWHm8nWxxH8rZ.mp3,1,1,2,0,1_1_2_0,7
FAYdi89QeZnZGVSg.mp3,1,1,7,0,1_1_7_0,18
FB19oWhrdCnauc5x.mp3,0,0,3,1,0_0_3_1,19
FCxixZ28uMIOL0Ra.mp3,1,0,2,0,1_0_2_0,41
FDfTyqZHdcsGjoNb.mp3,1,1,1,1,1_1_1_1,8
FFjxYRQVqJ4ZOiUt.mp3,0,0,6,1,0_0_6_1,21
FH2Ky4ibZcDIcIwd.mp3,0,1,5,1,0_1_5_1,10
FI92CSHUE0pB6xFy.mp3,1,0,1,1,1_0_1_1,15
FIGCCTfqr8SX4pjx.mp3,0,0,3,1,0_0_3_1,19
FLvvkezXAV3cHmX0.mp3,1,0,3,1,1_0_3_1,33
FOh6MfjdDo4Zivnj.mp3,1,1,1,0,1_1_1_0,3
FSrOaCcuNzLbrXEw.mp3,0,0,1,1,0_0_1_1,20
FWGAQsTWH7m5FXoZ.mp3,0,1,0,1,0_1_0_1,24
FY3MoJmodRm4FZIw.mp3,1,0,3,1,1_0_3_1,33
FbW5QQiixGpdUgi7.mp3,0,1,5,0,0_1_5_0,23
FgQJ9yc58sRL8FSM.mp3,1,0,1,1,1_0_1_1,15
FgrIUp1FKygotpRA.mp3,0,0,1,1,0_0_1_1,20
FjeuWNDVUsEwn8hw.mp3,1,1,1,0,1_1_1_0,3
FmWaMz4fypa9iLUL.mp3,1,0,1,0,1_0_1_0,0
FpsUE5iF0TE6Ny0M.mp3,1,0,2,1,1_0_2_1,14
FqkVkLcTLEr8YKDd.mp3,1,1,3,1,1_1_3_1,32
FrfW2emafod6rvyt.mp3,1,1,3,0,1_1_3_0,28
Fv2BF5cs3VDihm1D.mp3,1,1,5,1,1_1_5_1,6
FxkBuHBVUXPk8gVq.mp3,1,1,3,0,1_1_3_0,28
FzBcsis4poTYbdeW.mp3,0,0,4,1,0_0_4_1,27
G3FMX2lULrET5JZV.mp3,0,1,2,0,0_1_2_0,37
G6hj4OEpvXz6POAz.mp3,0,1,1,0,0_1_1_0,43
G8dgKGT39FBIkjF9.mp3,1,1,6,0,1_1_6_0,25
GDbpaQP7S1Z7WpAq.mp3,0,0,4,1,0_0_4_1,27
GDx632QTiLIaZPHn.mp3,0,1,1,1,0_1_1_1,1
GFa0in4Ck9kKnMio.mp3,1,1,3,0,1_1_3_0,28
GGVTBYT2BX59UZba.mp3,0,0,6,1,0_0_6_1,21
GJ5BUlLCpOuuQwah.mp3,0,0,2,1,0_0_2_1,17
GJQJpzySUd3TtRTk.mp3,1,1,3,0,1_1_3_0,28
GRJQTSVVjLRlbHig.mp3,1,1,1,0,1_1_1_0,3
GTQ6gRTalzUi6LI5.mp3,1,1,1,0,1_1_1_0,3
GVMKOtrICPFzkM6A.mp3,1,1,5,0,1_1_5_0,9
GXKHfYK1vjg1Q0th.mp3,1,0,1,0,1_0_1_0,0
GdSS300UPtF6HhLu.mp3,0,0,4,1,0_0_4_1,27
GiE3tCIAW1EpYFSN.mp3,1,0,1,0,1_0_1_0,0
GnXZlaXCwEknCiIL.mp3,1,0,1,0,1_0_1_0,0
H2kqTonhWBBdAUTZ.mp3,0,0,1,0,0_0_1_0,46
H4AY5mIDzigIhXHA.mp3,1,0,1,0,1_0_1_0,0
H8Tmat6Mw5fLMhfO.mp3,1,0,1,0,1_0_1_0,0
H9TFjmIEdeEgNozD.mp3,0,0,0,1,0_0_0_1,45
H9krdY6rFJl4VYVR.mp3,1,1,6,0,1_1_6_0,25
HEQzTCr1nMQhKrgP.mp3,1,1,5,0,1_1_5_0,9
HO6XmQPAumGI6ElL.mp3,0,0,1,1,0_0_1_1,20
HOU5VNruNYj1WboR.mp3,0,0,1,0,0_0_1_0,46
HOuCpq4aVMZq75V3.mp3,1,1,7,1,1_1_7_1,-1
HQ06sQZOZisQK6FK.mp3,1,1,3,0,1_1_3_0,28
HcSGi4AVUwdeTc3o.mp3,1,1,2,0,1_1_2_0,7
HdiIhIXScdmhoHCY.mp3,1,0,5,1,1_0_5_1,4
He5by0MOAT5n4A0s.mp3,1,1,1,0,1_1_1_0,3
HfJwbwXNrry5mUjr.mp3,0,1,1,0,0_1_1_0,43
HiQokENxwFZ7sLT8.mp3,0,1,2,1,0_1_2_1,30
HkmyqpTh2rbLs9fL.mp3,1,1,5,0,1_1_5_0,9
Hqq9pe5LwgGL0xk2.mp3,0,1,4,0,0_1_4_0,22
HtbK8wZA2MopSwOZ.mp3,1,1,3,1,1_1_3_1,32
HtkDQIUlIuL6aFt8.mp3,1,1,6,0,1_1_6_0,25
Hu1ulhHUYNYph0pJ.mp3,1,0,6,0,1_0_6_0,26
HvGB6O150EigRuUg.mp3,1,1,1,0,1_1_1_0,3
HyT0u0TVLPVlKnaS.mp3,1,1,1,0,1_1_1_0,3
I4yHEHbYewvNJtqq.mp3,1,0,3,1,1_0_3_1,33
I9XFu1HAiDNumKdd.mp3,1,0,2,0,1_0_2_0,41
IC3AMRdFGbAPSuJT.mp3,0,0,3,1,0_0_3_1,19
ID0xVQW1hNImfxFx.mp3,1,1,2,1,1_1_2_1,34
IJ5c0hiHBy0qOpkU.mp3,0,1,1,1,0_1_1_1,1
IS20mbhq5AXi1Kx6.mp3,0,0,7,1,0_0_7_1,11
ITqZwFc8LMEWBTqN.mp3,1,0,2,0,1_0_2_0,41
IVTUPdtsN4nX7Cvq.mp3,0,1,7,1,0_1_7_1,39
Iba4eYK1BaRbEKhH.mp3,1,1,6,0,1_1_6_0,25
IelG7rFQAgBjpzk8.mp3,1,0,1,0,1_0_1_0,0
IgsSTVd6MeqsNiRZ.mp3,1,0,3,0,1_0_3_0,47
IssS4hoy5jr8BVzG.mp3,1,1,6,0,1_1_6_0,25
It8lQunGNaM2vygp.mp3,0,1,1,0,0_1_1_0,43
IxdTUTLBQYrDZjAr.mp3,0,1,1,0,0_1_1_0,43
JAwCXh6VR5z1RAoF.mp3,0,0,7,1,0_0_7_1,11
JFUwIuYYo0iGgr1K.mp3,1,1,1,0,1_1_1_0,3
JGZZZQ6F6irItU94.mp3,0,0,1,1,0_0_1_1,20
JOfdle6dK8wH7N0F.mp3,1,1,5,0,1_1_5_0,9
JXK0vKMx6RHPNrDk.mp3,1,1,1,1,1_1_1_1,8
Je2pIf8q7jl0NkF7.mp3,1,0,3,0,1_0_3_0,47
JhJxJux5ZM37OXaj.mp3,1,1,3,0,1_1_3_0,28
JjBvjSPCrAiRnfl6.mp3,1,1,1,0,1_1_1_0,3
JjnfZ0DdPm9DcYCm.mp3,0,1,4,1,0_1_4_1,44
Jq1BxRzy2c2OBIjW.mp3,1,1,1,0,1_1_1_0,3
JvGsit0Dhslv9Oqm.mp3,1,1,2,1,1_1_2_1,34
Jwb9MqYiDmSKOFfm.mp3,1,0,6,0,1_0_6_0,26
K0O4Htr9r6wZYExx.mp3,1,0,6,1,1_0_6_1,31
K2YEr0czHqO0pvp7.mp3,1,1,1,0,1_1_1_0,3
K9q7m4Fqz6nAh8uq.mp3,1,0,6,0,1_0_6_0,26
KHku7oThHnsOP3pY.mp3,1,1,0,0,1_1_0_0,38
KKFz86f8XuvUzCEg.mp3,1,1,1,0,1_1_1_0,3
KL03iIiKziQnglQ0.mp3,0,0,1,1,0_0_1_1,20
KOy1OEACXvBRXEPe.mp3,1,0,2,0,1_0_2_0,41
KSFP0J0NHBNb5Fis.mp3,0,1,3,1,0_1_3_1,2
KSRqZTttHjPPCru7.mp3,1,1,1,1,1_1_1_1,8
KT1ZzeuIkykVTrDn.mp3,0,0,6,1,0_0_6_1,21
KUoNV2BZViShPDj6.mp3,0,1,6,0,0_1_6_0,48
KfxUjO1r1NKCZhuQ.mp3,1,0,1,0,1_0_1_0,0
Kh0TJn2raYSbnRS4.mp3,0,0,4,1,0_0_4_1,27
KwBUgGKxPQcEDLsz.mp3,0,0,7,1,0_0_7_1,11
KxTDeX99TzJmEEYy.mp3,0,1,5,1,0_1_5_1,10
L0RvsZPwxlR8Fe5z.mp3,1,1,3,0,1_1_3_0,28
L1vRrhcDoo1m1Q3c.mp3,0,1,1,1,0_1_1_1,1
L3FERpTzYjOMNNhs.mp3,0,1,1,1,0_1_1_1,1
LAjlJOqLNxWkbyzP.mp3,0,0,4,0,0_0_4_0,-1
LDmSwTdUxlG6SG8S.mp3,1,0,1,0,1_0_1_0,0
LILSlH5CiCRN8S3N.mp3,0,1,5,1,0_1_5_1,10
LJtbrelncNtjfPFq.mp3,1,0,5,1,1_0_5_1,4
LLuXOL6rMBkcZsuq.mp3,1,1,6,1,1_1_6_1,35
LRExPfsdQzkD6JsI.mp3,1,1,7,0,1_1_7_0,18
LShWnd6UKFrqp9Cr.mp3,1,1,1,1,1_1_1_1,8
